ticket_id,ticket_type,ticket_price,purchase_date,attendance_date,entry_time,was_present,attendee_id,age,gender,origin_city,transport_used,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,stages_visited,top_artist_seen,hours_spent,satisfaction_score,security_rating,cleanliness_rating,recommend_to_friend
TCK105771,3-day Pass,200,2025-03-12,2025-05-01,15:20,No,ATD205771,33,Male,Barcelona,Bus,2,43.58,24.89,87.64,Festival App,Electronic,4,Artist D,11.8,2,6,5,No
TCK103340,3-day Pass,200,2025-04-24,2025-05-01,17:28,Yes,ATD203340,35,Other,Madrid,Car,3,11.07,32.64,29.42,Card,Reggaeton,2,Artist B,2.6,1,7,4,Yes
TCK100019,3-day Pass,200,2025-02-18,2025-05-02,18:10,Yes,ATD200019,58,Male,Malaga,Other,3,43.69,37.88,32.93,Cash,Indie,2,Artist C,5.3,4,4,4,No
TCK108841,3-day Pass,200,2025-04-12,2025-05-01,14:15,Yes,ATD208841,19,Female,Madrid,Train,2,36.55,10.82,93.53,Card,Hip-Hop,3,Artist A,2.9,9,6,3,No
TCK108340,3-day Pass,200,2025-03-31,2025-05-03,14:42,Yes,ATD208340,57,Female,Bilbao,Plane,3,25.18,53.35,83.83,Cash,Pop,4,Artist C,3.3,3,6,4,No
TCK106342,3-day Pass,200,2025-04-03,2025-05-03,16:00,Yes,ATD206342,42,Other,Madrid,Plane,4,7.48,37.26,54.55,Cash,Electronic,3,Artist A,9.6,7,7,2,Yes
TCK106230,General,80,2025-03-19,2025-05-01,18:21,Yes,ATD206230,59,Female,Malaga,Other,5,16.67,41.69,30.55,Cash,Rock,3,Artist A,9.6,10,8,2,Yes
TCK100242,General,80,2025-03-13,2025-05-02,20:55,Yes,ATD200242,36,Other,Madrid,Other,1,22.5,20.9,44.84,Cash,Pop,1,Artist C,8.0,4,1,5,Yes
TCK100948,VIP,150,2025-04-01,2025-05-03,15:33,Yes,ATD200948,49,Female,Zaragoza,Train,2,30.6,21.39,80.24,Card,Hip-Hop,2,Artist D,4.7,10,10,6,Yes
TCK105230,General,80,2025-04-16,2025-05-02,21:57,Yes,ATD205230,54,Female,Barcelona,Car,3,19.7,14.24,92.96,Card,Rock,4,Artist D,6.9,9,7,4,No
TCK106566,3-day Pass,200,2025-03-27,2025-05-01,18:26,Yes,ATD206566,49,Female,Zaragoza,Train,3,15.8,32.6,27.47,Cash,Electronic,4,Artist E,2.7,9,6,8,Yes
TCK106714,General,80,2025-02-08,2025-05-03,19:35,Yes,ATD206714,22,Female,Zaragoza,Other,4,15.45,48.55,38.15,Festival App,Electronic,2,Artist D,3.0,9,2,1,No
TCK107641,3-day Pass,200,2025-03-19,2025-05-02,22:44,No,ATD207641,21,Male,Madrid,Plane,3,46.43,2.87,25.08,Card,Hip-Hop,1,Artist A,7.2,2,7,6,No
TCK107578,VIP,150,2025-03-12,2025-05-02,15:40,Yes,ATD207578,35,Male,Valencia,Other,2,38.21,18.33,67.06,Festival App,Reggaeton,1,Artist A,5.0,6,3,2,Yes
TCK100228,General,80,2025-02-24,2025-05-01,18:13,Yes,ATD200228,44,Female,Barcelona,Plane,5,35.26,13.97,93.16,Cash,Electronic,2,Artist D,7.0,5,4,2,Yes
TCK103747,3-day Pass,200,2025-03-26,2025-05-01,19:42,Yes,ATD203747,47,Female,Bilbao,Plane,4,13.89,8.99,65.55,Card,Indie,4,Artist E,8.1,4,3,6,Yes
TCK105574,VIP,150,2025-04-19,2025-05-01,18:43,Yes,ATD205574,31,Other,Bilbao,Other,4,48.05,17.1,65.29,Cash,Rock,4,Artist A,6.7,2,10,5,No
TCK108332,VIP,150,2025-03-10,2025-05-01,17:37,Yes,ATD208332,40,Other,Madrid,Other,5,3.29,54.21,98.33,Cash,Indie,3,Artist A,7.2,2,1,10,Yes
TCK102804,3-day Pass,200,2025-03-22,2025-05-02,20:52,No,ATD202804,40,Female,Zaragoza,Plane,1,17.71,7.87,17.5,Cash,Pop,4,Artist D,11.5,5,5,6,Yes
TCK100637,VIP,150,2025-04-28,2025-05-01,17:22,Yes,ATD200637,36,Female,Valencia,Train,5,10.02,51.46,14.2,Cash,Electronic,1,Artist A,11.8,1,8,3,No
TCK106731,3-day Pass,200,2025-03-15,2025-05-01,19:09,Yes,ATD206731,27,Male,Sevilla,Bus,4,20.63,11.29,60.07,Cash,Indie,1,Artist D,2.9,2,1,2,No
TCK100085,General,80,2025-04-23,2025-05-01,21:59,Yes,ATD200085,48,Male,Bilbao,Plane,2,24.8,22.58,75.07,Festival App,Rock,3,Artist E,7.6,2,9,4,Yes
TCK103273,3-day Pass,200,2025-04-30,2025-05-01,18:11,Yes,ATD203273,42,Male,Madrid,Bus,3,49.62,4.33,74.07,Festival App,Electronic,2,Artist D,8.9,2,2,6,Yes
TCK103937,VIP,150,2025-03-05,2025-05-02,20:40,Yes,ATD203937,20,Male,Sevilla,Car,4,10.86,47.82,48.24,Festival App,Rock,1,Artist B,2.1,3,7,2,No
TCK103706,VIP,150,2025-04-11,2025-05-01,15:34,Yes,ATD203706,32,Female,Zaragoza,Car,4,33.38,4.28,59.51,Card,Pop,4,Artist D,8.1,10,7,1,No
TCK105439,VIP,150,2025-03-26,2025-05-03,14:10,Yes,ATD205439,57,Other,Zaragoza,Other,4,49.76,9.85,44.86,Card,Hip-Hop,3,Artist C,9.9,3,6,8,Yes
TCK109256,VIP,200,2025-02-01,2025-05-02,22:31,Yes,ATD209256,20,Other,Sevilla,Train,4,15.06,18.03,44.75,Cash,Reggaeton,1,Artist A,2.3,6,8,2,Yes
TCK103131,General,80,2025-02-27,2025-05-03,16:53,Yes,ATD203131,48,Male,Sevilla,Other,4,11.46,21.24,25.82,Card,Rock,3,Artist D,7.1,8,2,3,No
TCK102181,3-day Pass,200,2025-04-27,2025-05-03,18:27,Yes,ATD202181,51,Other,Madrid,Other,5,3.53,44.75,31.35,Festival App,Rock,1,Artist B,6.1,5,9,8,No
TCK101578,General,80,2025-03-11,2025-05-01,14:22,Yes,ATD201578,53,Female,Barcelona,Train,1,21.75,47.62,68.5,Card,Electronic,4,Artist B,4.5,2,10,2,No
TCK103668,3-day Pass,200,2025-04-06,2025-05-01,15:27,Yes,ATD203668,33,Female,Barcelona,Car,4,1.49,50.73,84.97,Festival App,Pop,3,Artist D,5.5,10,2,3,No
TCK101696,General,80,2025-02-06,2025-05-03,20:28,Yes,ATD201696,25,Other,Sevilla,Train,4,35.47,13.41,5.14,Card,Pop,4,Artist E,5.7,8,4,1,No
TCK108940,VIP,150,2025-02-08,2025-05-02,17:17,Yes,ATD208940,45,Other,Madrid,Car,4,39.75,51.25,38.74,Card,Hip-Hop,1,Artist A,8.2,6,2,2,Yes
TCK105754,3-day Pass,200,2025-03-10,2025-05-02,16:21,Yes,ATD205754,39,Other,Madrid,Train,3,12.74,38.48,22.53,Card,Rock,3,Artist B,9.4,5,7,7,No
TCK101914,General,80,2025-03-13,2025-05-02,14:20,Yes,ATD201914,27,Male,Malaga,Other,4,43.5,16.62,32.48,Card,Pop,3,Artist E,7.6,6,6,6,No
TCK106237,3-day Pass,200,2025-04-04,2025-05-01,16:32,Yes,ATD206237,19,Other,Malaga,Car,1,7.43,41.03,14.07,Cash,Hip-Hop,4,Artist E,10.6,10,9,6,No
TCK101448,VIP,150,2025-02-19,2025-05-02,17:05,Yes,ATD201448,54,Male,Valencia,Other,2,40.06,18.97,35.11,Cash,Pop,3,Artist C,10.6,2,4,8,No
TCK107154,3-day Pass,200,2025-02-25,2025-05-01,16:29,Yes,ATD207154,31,Other,Malaga,Other,2,41.67,54.81,1.34,Cash,Indie,1,Artist C,11.6,8,3,2,No
TCK103252,General,80,2025-02-01,2025-05-01,17:09,Yes,ATD203252,24,Other,Malaga,Car,3,28.59,29.2,40.62,Festival App,Indie,2,Artist A,9.7,3,10,9,No
TCK103425,General,80,2025-03-25,2025-05-03,14:26,Yes,ATD203425,35,Other,Sevilla,Bus,2,44.05,40.34,47.88,Cash,Hip-Hop,4,Artist E,3.8,2,7,8,No
TCK100807,VIP,150,2025-04-07,2025-05-02,14:35,Yes,ATD200807,50,Other,Valencia,Bus,2,26.37,20.83,77.98,Festival App,Pop,3,Artist B,4.4,8,7,9,No
TCK104646,VIP,150,2025-04-09,2025-05-03,15:40,Yes,ATD204646,50,Other,Sevilla,Car,1,9.26,54.91,17.42,Festival App,Rock,2,Artist D,5.1,5,6,6,Yes
TCK107226,3-day Pass,200,2025-04-28,2025-05-01,21:14,Yes,ATD207226,25,Female,Malaga,Other,3,17.32,15.68,69.93,Card,Reggaeton,3,Artist E,3.2,8,9,10,Yes
TCK108752,3-day Pass,200,2025-02-11,2025-05-01,19:34,Yess,ATD208752,33,Female,Madrid,Other,4,19.28,15.76,96.9,Cash,Reggaeton,2,Artist D,5.9,5,3,8,Yes
TCK104970,3-day Pass,200,2025-03-06,2025-05-02,18:01,Yes,ATD204970,25,Other,Barcelona,Car,1,30.53,3.02,96.93,Card,Electronic,1,Artist E,9.8,4,10,8,Yes
TCK102074,General,80,2025-04-18,2025-05-02,21:59,Yes,ATD202074,51,Female,Madrid,Car,3,18.06,2.95,1.14,Cash,Electronic,4,Artist E,4.1,5,9,10,No
TCK108468,3-day Pass,200,2025-04-02,2025-05-01,19:10,Yes,ATD208468,25,Male,Valencia,Car,5,17.01,55.04,61.09,Festival App,Reggaeton,2,Artist D,9.0,9,1,2,No
TCK101025,General,80,2025-02-11,2025-05-01,22:25,Yes,ATD201025,32,Male,Malaga,Train,2,1.54,52.43,40.45,Festival App,Rock,4,Artist D,5.9,8,5,9,Yes
TCK104470,General,80,2025-02-11,2025-05-01,18:18,Yes,ATD204470,42,Other,Zaragoza,Bus,5,41.73,48.43,40.61,Cash,Reggaeton,2,Artist A,6.0,3,2,8,Yes
TCK108883,General,80,2025-03-01,2025-05-03,21:34,No,ATD208883,21,Female,Sevilla,Other,4,44.22,1.61,1.18,Cash,Hip-Hop,2,Artist C,9.8,4,3,2,Yes
TCK106661,3-day Pass,200,2025-03-26,2025-05-01,22:56,Yes,ATD206661,35,Other,Madrid,Train,2,7.67,33.13,33.66,Festival App,Indie,3,Artist B,2.0,2,1,9,Yes
TCK107937,3-day Pass,200,2025-02-04,2025-05-03,15:45,Yes,ATD207937,25,Female,Malaga,Car,2,32.77,51.75,86.87,Card,Indie,4,Artist D,2.9,3,2,8,No
TCK107638,General,80,2025-03-28,2025-05-02,19:48,Yes,ATD207638,27,Male,Valencia,Other,3,15.14,56.03,37.27,Festival App,Pop,1,Artist E,7.4,10,5,9,Yes
TCK106284,VIP,150,2025-03-01,2025-05-03,17:33,Yes,ATD206284,20,Other,Barcelona,Bus,3,23.75,51.51,40.92,Cash,Hip-Hop,3,Artist D,9.9,10,7,7,Yes
TCK108499,VIP,150,2025-04-23,2025-05-01,21:22,Yes,ATD208499,46,Female,Bilbao,Train,4,14.19,39.35,9.34,Card,Pop,2,Artist B,4.7,4,1,10,Yes
TCK100626,General,80,2025-03-09,2025-05-01,19:32,Yes,ATD200626,45,Other,Sevilla,Plane,2,8.11,41.5,17.71,Festival App,Electronic,3,Artist E,10.4,1,5,7,Yes
TCK106908,VIP,150,2025-04-30,2025-05-02,20:29,Yes,ATD206908,46,Other,Bilbao,Other,2,28.84,23.62,62.67,Card,Hip-Hop,2,Artist E,10.4,8,4,9,No
TCK103027,General,80,2025-02-25,2025-05-03,14:25,Yes,ATD203027,27,Female,Zaragoza,Plane,4,34.68,25.05,33.0,Festival App,Pop,1,Artist C,11.7,7,6,2,Yes
TCK108323,VIP,150,2025-02-12,2025-05-02,22:21,Yes,ATD208323,22,Female,Malaga,Other,3,2.68,17.42,52.88,Card,Reggaeton,2,Artist B,3.9,4,7,7,No
TCK108538,3-day Pass,200,2025-02-06,2025-05-01,20:58,Yes,ATD208538,46,Male,Madrid,Plane,4,46.51,49.67,3.41,Festival App,Pop,4,Artist E,9.5,4,8,2,Yes
TCK104972,General,80,2025-03-15,2025-05-01,21:58,Yes,ATD204972,57,Other,Sevilla,Other,4,10.32,36.67,18.18,Card,Hip-Hop,2,Artist B,6.2,6,1,10,Yes
TCK105621,3-day Pass,200,2025-02-28,2025-05-02,18:28,Yes,ATD205621,20,Male,Valencia,Train,5,6.75,41.21,12.23,Festival App,Pop,3,Artist D,4.5,10,3,3,No
TCK108892,VIP,150,2025-03-06,2025-05-02,22:21,Yes,ATD208892,46,Male,Sevilla,Other,3,39.72,41.84,2.54,Card,Reggaeton,4,Artist B,5.1,6,9,2,Yes
TCK101115,3-day Pass,200,2025-04-15,2025-05-01,17:33,Yes,ATD201115,52,Female,Malaga,Bus,4,38.78,57.32,64.77,Card,Indie,3,Artist A,5.2,1,6,4,Yes
TCK105833,3-day Pass,200,2025-03-07,2025-05-02,15:04,Yes,ATD205833,49,Female,Malaga,Car,4,44.87,49.78,46.18,Cash,Electronic,1,Artist D,9.2,10,10,2,No
TCK101039,3-day Pass,200,2025-04-16,2025-05-02,17:34,Yes,ATD201039,53,Other,Barcelona,Train,1,30.74,23.05,8.83,Cash,Electronic,4,Artist B,4.0,6,8,9,No
TCK107214,3-day Pass,200,2025-03-24,2025-05-01,20:04,Yes,ATD207214,52,Other,Malaga,Other,5,48.98,57.17,65.71,Card,Rock,2,Artist A,7.2,7,2,6,Yes
TCK104479,VIP,150,2025-03-28,2025-05-03,20:09,Yes,ATD204479,30,Male,Madrid,Plane,3,2.93,31.67,53.73,Cash,Electronic,3,Artist E,8.9,2,9,9,Yes
TCK107418,General,80,2025-03-09,2025-05-03,15:29,Yes,ATD207418,25,Male,Sevilla,Train,1,45.27,2.65,77.83,Festival App,Reggaeton,4,Artist B,3.0,7,8,4,No
TCK103021,VIP,150,2025-02-08,2025-05-03,14:56,Yes,ATD203021,35,Female,Madrid,Bus,2,22.39,41.37,32.48,Card,Rock,3,Artist D,8.2,2,4,5,No
TCK101185,General,80,2025-03-21,2025-05-01,22:25,Yes,ATD201185,20,Other,Bilbao,Plane,2,17.38,12.77,6.66,Card,Rock,2,Artist E,2.7,3,2,1,Yes
TCK108353,3-day Pass,200,2025-02-07,2025-05-02,21:25,Yes,ATD208353,26,Male,Madrid,Plane,1,12.56,55.98,56.03,Festival App,hiphop,1,Artist E,2.1,9,6,3,No
TCK100733,General,80,2025-04-05,2025-05-01,15:01,Yes,ATD200733,51,Other,Barcelona,Car,2,43.21,55.29,1.05,Cash,Hip-Hop,3,Artist B,4.6,4,2,8,No
TCK104039,General,80,2025-03-14,2025-05-03,17:37,Yes,ATD204039,28,Male,Valencia,Other,1,38.82,32.68,0.24,Cash,Indie,4,Artist C,10.1,2,5,8,Yes
TCK108444,3-day Pass,200,2025-03-20,2025-05-02,19:24,Yes,ATD208444,27,Female,Valencia,Plane,4,15.58,21.88,57.66,Festival App,Rock,4,Artist D,6.5,1,4,10,No
TCK104482,3-day Pass,200,2025-03-01,2025-05-02,17:40,Yes,ATD204482,32,Male,Barcelona,Other,1,23.94,17.85,99.02,Festival App,Electronic,4,Artist C,10.8,8,1,7,No
TCK102185,General,200,2025-03-18,2025-05-02,17:01,Yes,ATD202185,25,Male,Barcelona,Bus,4,2.22,38.4,43.87,Cash,Reggaeton,3,Artist A,4.4,10,6,3,No
TCK107713,General,80,2025-03-19,2025-05-02,16:46,Yes,ATD207713,57,Male,Madrid,Plane,2,33.28,18.33,35.17,Cash,Rock,1,Artist E,9.9,2,2,10,Yes
TCK100453,VIP,150,2025-03-23,2025-05-03,15:40,Yes,ATD200453,56,Female,Valencia,Bus,1,0.24,20.75,89.32,Card,Rock,4,Artist A,10.5,10,10,1,Yes
TCK101732,General,80,2025-04-25,2025-05-01,19:18,Yes,ATD201732,49,Other,Sevilla,Other,2,27.7,48.74,74.24,Festival App,Indie,1,Artist E,7.6,1,4,4,Yes
TCK100923,General,80,2025-03-11,2025-05-02,19:41,Yes,ATD200923,20,Female,Malaga,Train,3,43.49,4.83,6.72,Card,Pop,1,Artist A,7.3,1,3,2,Yes
TCK107953,General,80,2025-03-28,2025-05-02,15:47,Yes,ATD207953,36,Male,Barcelona,Car,3,19.86,53.19,30.91,Card,Rock,2,Artist C,8.7,1,2,6,No
TCK108068,3-day Pass,200,2025-03-27,2025-05-03,15:19,Yes,ATD208068,38,Other,Bilbao,Plane,4,46.23,37.08,11.5,Card,Electronic,1,Artist C,9.2,9,10,4,No
TCK100499,3-day Pass,200,2025-03-26,2025-05-03,18:59,Yes,ATD200499,27,Male,Madrid,Other,4,21.18,3.86,45.42,Card,Hip-Hop,2,Artist D,10.1,3,2,6,Yes
TCK101137,3-day Pass,200,2025-03-02,2025-05-02,15:45,Yes,ATD201137,33,Male,Bilbao,Bus,2,48.64,32.95,44.55,Festival App,Rock,1,Artist E,10.5,1,2,1,Yes
TCK102498,3-day Pass,200,2025-03-31,2025-05-03,22:28,Yes,ATD202498,21,Other,Bilbao,Other,2,46.11,39.07,21.5,Card,Pop,1,Artist A,11.6,8,3,4,Yes
TCK109130,VIP,150,2025-03-22,2025-05-02,15:25,Yes,ATD209130,29,Female,Zaragoza,Plane,2,5.16,45.61,4.78,Cash,Hip-Hop,4,Artist B,3.0,7,10,1,No
TCK107970,3-day Pass,200,2025-03-10,2025-05-02,15:35,Yes,ATD207970,35,Other,Sevilla,Train,5,19.56,22.64,54.58,Cash,Pop,2,Artist D,10.7,9,7,1,Yes
TCK102136,3-day Pass,200,2025-03-01,2025-05-03,18:51,Yes,ATD202136,28,Female,Sevilla,Other,2,48.53,52.15,49.86,Cash,Hip-Hop,4,Artist A,10.5,1,2,1,No
TCK100530,3-day Pass,200,2025-03-31,2025-05-02,16:49,No,ATD200530,23,Male,Barcelona,Other,3,47.98,36.17,13.51,Card,Reggaeton,3,Artist E,3.6,2,8,4,Yes
TCK104841,General,80,2025-02-01,2025-05-03,16:51,Yes,ATD204841,48,Female,Madrid,Train,2,18.96,12.77,50.75,Card,Indie,4,Artist A,7.8,3,6,4,No
TCK101182,3-day Pass,200,2025-02-03,2025-05-01,22:12,Yes,ATD201182,59,Male,Malaga,Bus,5,46.38,11.34,61.58,Festival App,Pop,4,Artist D,4.3,1,2,6,No
TCK102732,VIP,150,2025-03-23,2025-05-03,20:21,Yes,ATD202732,29,Other,Malaga,Bus,3,42.81,36.55,40.18,Festival App,Hip-Hop,1,Artist D,9.6,8,5,2,Yes
TCK101177,VIP,150,2025-02-19,2025-05-03,16:31,Yes,ATD201177,50,Other,Valencia,Plane,3,11.86,46.78,12.66,Cash,Indie,1,Artist E,9.0,4,9,1,Yes
TCK107952,3-day Pass,200,2025-03-04,2025-05-03,20:51,Yes,ATD207952,47,Female,Sevilla,Car,2,5.49,14.94,88.37,Festival App,Pop,3,Artist B,6.2,4,8,1,No
TCK104106,VIP,150,2025-02-24,2025-05-03,17:01,Yes,ATD204106,44,Male,Barcelona,Bus,5,17.98,58.44,35.48,Cash,Pop,4,Artist A,3.8,3,3,5,No
TCK102003,General,80,2025-02-08,2025-05-02,16:56,Yes,ATD202003,30,Male,Zaragoza,Train,4,41.33,16.32,51.38,Festival App,Reggaeton,4,Artist C,4.5,6,1,1,Yes
TCK102807,General,80,2025-02-26,2025-05-02,17:10,Yes,ATD202807,50,Female,Madrid,Other,1,6.26,50.13,45.64,Festival App,Indie,4,Artist C,3.2,4,6,9,Yes
TCK108579,General,80,2025-03-01,2025-05-02,18:22,Yes,ATD208579,44,Other,Malaga,Car,3,6.52,58.54,94.68,Cash,Pop,3,Artist A,9.4,10,10,9,No
TCK101996,VIP,150,2025-03-13,2025-05-03,20:47,Yes,ATD201996,45,Male,Madrid,Train,3,32.33,18.71,61.63,Festival App,Rock,2,Artist D,3.0,1,8,6,No
TCK108515,VIP,150,2025-02-09,2025-05-01,20:42,Yes,ATD208515,26,Female,Valencia,Bus,5,2.18,35.46,95.03,Festival App,Rock,4,Artist C,9.4,8,6,2,No
TCK105047,3-day Pass,200,2025-04-01,2025-05-01,22:56,Yes,ATD205047,21,Other,Madrid,Plane,4,0.19,0.15,88.36,Cash,Hip-Hop,2,Artist E,8.4,8,2,4,Yes
TCK109329,3-day Pass,200,2025-02-07,2025-05-02,22:30,Yes,ATD209329,30,Other,Malaga,Plane,1,26.45,38.34,88.55,Festival App,Indie,1,Artist A,6.0,2,4,6,Yes
TCK103072,General,80,2025-03-01,2025-05-03,15:32,Yes,ATD203072,38,Male,Zaragoza,Plane,3,20.66,50.79,46.3,Card,Rock,4,Artist D,7.4,9,4,3,No
TCK106830,General,80,2025-03-21,2025-05-01,16:03,Yes,ATD206830,24,Other,Madrid,Plane,2,26.45,50.77,6.16,Cash,Indie,4,Artist E,2.6,9,6,10,No
TCK108384,General,80,2025-03-12,2025-05-01,16:36,Yess,ATD208384,18,Female,Madrid,Car,5,24.94,49.93,98.81,Festival App,Electronic,1,Artist E,2.5,3,5,10,Yes
TCK106742,General,80,2025-04-09,2025-05-02,18:53,Yes,ATD206742,48,Male,Malaga,Plane,1,1.41,59.2,33.74,Card,Rock,3,Artist B,2.3,2,2,2,Yes
TCK107489,3-day Pass,200,2025-03-02,2025-05-03,22:01,Yes,ATD207489,18,Female,Valencia,Car,3,19.37,59.79,19.03,Card,Pop,1,Artist D,2.8,1,6,7,No
TCK100353,VIP,150,2025-02-12,2025-05-03,20:10,Yes,ATD200353,25,Male,Valencia,Car,3,41.8,56.14,97.98,Card,Pop,4,Artist B,6.4,8,9,9,Yes
TCK107313,3-day Pass,200,2025-04-27,2025-05-03,17:34,Yes,ATD207313,26,Male,Bilbao,Train,5,21.42,34.74,32.87,Cash,Indie,2,Artist E,8.4,7,10,10,Yes
TCK108562,VIP,150,2025-03-29,2025-05-01,15:07,Yes,ATD208562,37,Female,Valencia,Car,5,32.36,2.01,9.12,Card,Electronic,1,Artist C,4.1,6,9,1,No
TCK102833,VIP,150,2025-04-06,2025-05-03,14:28,Yes,ATD202833,38,Female,Malaga,Plane,2,13.33,50.87,83.54,Card,Reggaeton,1,Artist A,11.2,6,1,4,No
TCK102832,General,80,2025-02-02,2025-05-03,20:57,Yes,ATD202832,37,Female,Zaragoza,Train,3,8.65,10.98,72.14,Card,Hip-Hop,2,Artist E,2.6,8,4,10,Yes
TCK109133,3-day Pass,200,2025-02-03,2025-05-01,21:35,Yes,ATD209133,31,Male,Barcelona,Other,4,8.96,59.31,17.59,Card,Hip-Hop,3,Artist E,4.3,10,3,10,Yes
TCK101279,3-day Pass,200,2025-04-18,2025-05-02,14:10,Yes,ATD201279,35,Other,Malaga,Train,5,40.93,44.84,19.69,Cash,Rock,2,Artist A,8.8,2,5,8,No
TCK100469,General,80,2025-03-17,2025-05-03,17:47,Yes,ATD200469,24,Male,Malaga,Other,1,20.36,28.68,14.2,Festival App,Reggaeton,1,Artist E,3.2,4,10,5,No
TCK106733,VIP,150,2025-04-13,2025-05-03,19:28,Yes,ATD206733,32,Other,Zaragoza,Train,5,21.74,34.59,1.82,Cash,Reggaeton,3,Artist C,3.3,2,9,8,Yes
TCK105825,General,80,2025-03-13,2025-05-03,21:24,Yes,ATD205825,18,Male,Madrid,Other,5,49.37,51.87,47.66,Festival App,Electronic,2,Artist A,10.9,5,10,3,Yes
TCK103335,3-day Pass,200,2025-04-20,2025-05-03,17:05,Yes,ATD203335,40,Female,Bilbao,Train,4,43.84,24.64,70.9,Festival App,Indie,2,Artist D,9.6,8,9,3,Yes
TCK107193,3-day Pass,200,2025-04-22,2025-05-02,19:53,Yes,ATD207193,47,Male,Zaragoza,Plane,5,17.79,39.67,31.87,Cash,Indie,1,Artist C,9.4,9,2,1,No
TCK102937,3-day Pass,200,2025-04-26,2025-05-01,14:31,Yes,ATD202937,25,Male,Malaga,Bus,5,7.21,32.07,88.93,Festival App,Electronic,1,Artist D,9.8,4,2,4,Yes
TCK107382,3-day Pass,200,2025-04-11,2025-05-03,20:55,Yes,ATD207382,42,Female,Bilbao,Car,4,47.8,14.7,46.95,Cash,Reggaeton,4,Artist C,7.7,7,2,5,No
TCK103230,VIP,150,2025-04-26,2025-05-01,20:04,Yes,ATD203230,39,Other,Madrid,Train,3,26.66,22.11,87.17,Card,Electronic,2,Artist B,11.3,6,5,6,Yes
TCK100866,3-day Pass,200,2025-02-08,2025-05-03,22:12,No,ATD200866,50,Male,Sevilla,Car,3,39.62,19.45,90.08,Festival App,Hip-Hop,3,Artist B,11.8,6,8,1,Yes
TCK104105,VIP,150,2025-04-27,2025-05-03,22:05,Yes,ATD204105,47,Other,Zaragoza,Bus,5,12.04,4.06,5.8,Festival App,Indie,3,Artist B,11.5,5,5,9,Yes
TCK100899,3-day Pass,200,2025-04-13,2025-05-01,19:47,Yes,ATD200899,30,Female,Malaga,Train,1,45.26,20.27,70.29,Cash,Hip-Hop,1,Artist C,5.7,8,10,1,Yes
TCK101941,3-day Pass,200,2025-02-15,2025-05-01,20:28,Yes,ATD201941,39,Female,Zaragoza,Plane,3,20.66,55.38,77.02,Card,Hip-Hop,1,Artist E,9.8,4,10,1,Yes
TCK106339,3-day Pass,200,2025-03-22,2025-05-03,15:18,Yes,ATD206339,53,Female,Zaragoza,Bus,4,19.31,18.37,21.7,Card,Reggaeton,2,Artist E,3.0,8,3,6,No
TCK107244,3-day Pass,200,2025-03-27,2025-05-02,14:43,Yes,ATD207244,57,Other,Bilbao,Train,3,4.04,53.33,50.93,Cash,Indie,1,Artist E,7.7,6,6,3,No
TCK100858,General,80,2025-03-07,2025-05-02,15:19,Yes,ATD200858,30,Other,Sevilla,Plane,1,41.58,8.91,28.6,Cash,Rock,2,Artist E,6.6,7,5,2,No
TCK104873,3-day Pass,200,2025-03-03,2025-05-01,21:28,Yes,ATD204873,47,Other,Barcelona,Bus,1,44.98,26.42,77.49,Festival App,Hip-Hop,4,Artist B,3.7,4,4,9,Yes
TCK107016,VIP,150,2025-03-22,2025-05-01,16:52,Yes,ATD207016,26,Other,Bilbao,Other,3,25.27,36.83,89.25,Card,Hip-Hop,1,Artist E,2.0,9,5,3,No
TCK107643,VIP,150,2025-04-25,2025-05-02,19:54,Yes,ATD207643,37,Female,Bilbao,Plane,5,35.0,40.84,26.88,Festival App,Hip-Hop,4,Artist E,11.4,1,8,2,No
TCK102886,VIP,150,2025-03-04,2025-05-02,15:52,Yes,ATD202886,50,Male,Zaragoza,Bus,2,14.34,17.74,1.08,Cash,Rock,4,Artist C,10.3,6,10,2,No
TCK106676,3-day Pass,200,2025-03-10,2025-05-02,18:17,Yes,ATD206676,44,Other,Bilbao,Car,3,28.51,3.51,70.14,Card,Rock,3,Artist A,7.5,9,7,6,No
TCK102471,3-day Pass,200,2025-03-10,2025-05-02,21:08,Yes,ATD202471,22,Male,Malaga,Car,2,11.72,3.89,12.76,Card,Pop,4,Artist B,10.0,9,9,1,nO
TCK101338,VIP,150,2025-02-10,2025-05-01,14:47,Yes,ATD201338,46,Male,Zaragoza,Plane,4,33.44,49.71,55.58,Card,Rock,3,Artist C,2.9,4,9,4,No
TCK108251,3-day Pass,200,2025-04-14,2025-05-03,15:29,Yes,ATD208251,49,Female,Bilbao,Plane,2,25.43,23.02,99.87,Festival App,Indie,4,Artist D,8.5,4,7,3,No
TCK102903,General,80,2025-03-31,2025-05-01,17:22,Yes,ATD202903,24,Other,Sevilla,Other,5,2.75,15.94,92.28,Card,Reggaeton,2,Artist A,9.8,6,6,9,No
TCK108159,VIP,150,2025-02-13,2025-05-01,16:02,Yes,ATD208159,58,Male,Madrid,Car,4,30.85,59.41,50.55,Cash,Rock,4,Artist D,2.7,10,3,8,Yes
TCK103771,General,80,2025-02-05,2025-05-03,15:54,Yes,ATD203771,59,Male,Barcelona,Plane,1,48.41,24.89,68.23,Card,Pop,4,Artist E,11.2,6,7,6,No
