ticket_id,ticket_id_id
TCK106360,3218
TCK104097,3219
TCK106587,3220
TCK100092,3221
TCK100989,3222
TCK102955,3223
TCK109013,3224
TCK103803,3225
TCK100511,3226
TCK107908,3227
TCK107703,3228
TCK101088,3229
TCK101555,3230
TCK103426,3231
TCK104303,3232
TCK101693,3233
TCK100317,3234
TCK107248,3235
TCK104949,3236
TCK103604,3237
TCK106149,3238
TCK108519,3239
TCK107941,3240
TCK102808,3241
TCK108597,3242
TCK107062,3243
TCK105165,3244
TCK100398,3245
TCK109327,3246
TCK100377,3247
TCK101270,3248
TCK107990,3249
TCK105871,3250
TCK104218,3251
TCK101050,3252
TCK107476,3253
TCK104149,3254
TCK101834,3255
TCK105716,3256
TCK102770,3257
TCK108493,3258
TCK108322,3259
TCK100057,3260
TCK101127,3261
TCK101579,3262
TCK108014,3263
TCK102463,3264
TCK103211,3265
TCK108685,3266
TCK105117,3267
TCK102686,3268
TCK104231,3269
TCK104786,3270
TCK101392,3271
TCK102135,3272
TCK101269,3273
TCK105256,3274
TCK101883,3275
TCK102138,3276
TCK106753,3277
TCK105459,3278
TCK101667,3279
TCK101226,3280
TCK107778,3281
TCK101351,3282
TCK101720,3283
TCK102948,3284
TCK104676,3285
TCK103115,3286
TCK100765,3287
TCK108693,3288
TCK102683,3289
TCK105492,3290
TCK101168,3291
TCK103544,3292
TCK103553,3293
TCK107229,3294
TCK106441,3295
TCK105774,3296
TCK109172,3297
TCK100565,3298
TCK100994,3299
TCK103092,3300
TCK104857,3301
TCK101645,3302
TCK108549,3303
TCK101197,3304
TCK101521,3305
TCK105630,3306
TCK101948,3307
TCK104297,3308
TCK100127,3309
TCK100754,3310
TCK102518,3311
TCK102592,3312
TCK108028,3313
TCK105502,3314
TCK108577,3315
TCK105053,3316
TCK101062,3317
TCK105288,3318
TCK109257,3319
TCK100701,3320
TCK101482,3321
TCK106421,3322
TCK107490,3323
TCK109016,3324
TCK107736,3325
TCK100392,3326
TCK108964,3327
TCK104883,3328
TCK102751,3329
TCK105125,3330
TCK103866,3331
TCK101381,3332
TCK107140,3333
TCK105634,3334
TCK106054,3335
TCK109199,3336
TCK100514,3337
TCK107508,3338
TCK101565,3339
TCK105493,3340
TCK103903,3341
TCK100799,3342
TCK108379,3343
TCK106768,3344
TCK102668,3345
TCK104488,3346
TCK106378,3347
TCK103101,3348
TCK105857,3349
TCK100746,3350
TCK101978,3351
TCK100439,3352
TCK109209,3353
TCK102163,3354
TCK107804,3355
TCK106518,3356
TCK103124,3357
TCK109154,3358
TCK102080,3359
TCK109264,3360
TCK107073,3361
TCK103755,3362
TCK101867,3363
TCK100379,3364
TCK101196,3365
TCK105661,3366
TCK103117,3367
TCK108582,3368
TCK100560,3369
TCK101094,3370
TCK107081,3371
TCK102366,3372
TCK103556,3373
TCK107936,3374
TCK101774,3375
TCK101311,3376
TCK100032,3377
TCK108458,3378
TCK100768,3379
TCK104219,3380
TCK101953,3381
TCK106416,3382
TCK108520,3383
TCK100505,3384
TCK102637,3385
TCK108310,3386
TCK104232,3387
TCK107792,3388
TCK101042,3389
TCK108021,3390
TCK101742,3391
TCK106573,3392
TCK104694,3393
TCK101737,3394
TCK105821,3395
TCK102007,3396
TCK106461,3397
TCK106932,3398
TCK104916,3399
TCK103396,3400
TCK104250,3401
TCK107309,3402
TCK107978,3403
TCK104748,3404
TCK105446,3405
TCK101785,3406
TCK100963,3407
TCK105812,3408
TCK106105,3409
TCK102466,3410
TCK106158,3411
TCK106598,3412
TCK100605,3413
TCK105152,3414
TCK105311,3415
TCK107925,3416
TCK107264,3417
TCK107997,3418
TCK104150,3419
TCK104162,3420
TCK101811,3421
TCK100959,3422
TCK103309,3423
TCK102338,3424
TCK108674,3425
TCK107724,3426
TCK107854,3427
TCK103377,3428
TCK101614,3429
TCK102864,3430
TCK103795,3431
TCK101813,3432
TCK100058,3433
TCK106171,3434
TCK107649,3435
TCK107303,3436
TCK106841,3437
TCK100230,3438
TCK103452,3439
TCK105518,3440
TCK109197,3441
TCK102710,3442
TCK102583,3443
TCK101047,3444
TCK106365,3445
TCK108084,3446
TCK100582,3447
TCK108743,3448
TCK107972,3449
TCK102325,3450
TCK104043,3451
TCK102648,3452
TCK105339,3453
TCK105879,3454
TCK105713,3455
TCK101221,3456
TCK105844,3457
TCK100079,3458
TCK107418,3459
TCK106163,3460
TCK100319,3461
TCK108136,3462
TCK104666,3463
TCK106507,3464
TCK107415,3465
TCK106413,3466
TCK106443,3467
TCK105140,3468
TCK106474,3469
TCK103909,3470
TCK108790,3471
TCK101898,3472
TCK104003,3473
TCK109214,3474
TCK107367,3475
TCK101405,3476
TCK109307,3477
TCK103563,3478
TCK104543,3479
TCK107170,3480
TCK107126,3481
TCK105564,3482
TCK103775,3483
TCK106813,3484
TCK103316,3485
TCK103129,3486
TCK105410,3487
TCK106819,3488
TCK103437,3489
TCK104035,3490
TCK104447,3491
TCK105098,3492
TCK107995,3493
TCK102139,3494
TCK104723,3495
TCK101453,3496
TCK104878,3497
TCK100284,3498
TCK104046,3499
TCK103572,3500
TCK107806,3501
TCK107565,3502
TCK105112,3503
TCK106088,3504
TCK102619,3505
TCK101967,3506
TCK106572,3507
TCK101054,3508
TCK108212,3509
TCK107966,3510
TCK106019,3511
TCK101314,3512
TCK102602,3513
TCK102696,3514
TCK108002,3515
TCK107875,3516
TCK104473,3517
TCK106191,3518
TCK108302,3519
TCK101885,3520
TCK102351,3521
TCK101084,3522
TCK104927,3523
TCK103074,3524
TCK104757,3525
TCK105194,3526
TCK101539,3527
TCK105823,3528
TCK103086,3529
TCK104993,3530
TCK103645,3531
TCK108043,3532
TCK100716,3533
TCK108243,3534
TCK100380,3535
TCK103149,3536
TCK105699,3537
TCK109298,3538
TCK107754,3539
TCK103983,3540
TCK100278,3541
TCK108415,3542
TCK100026,3543
TCK102578,3544
TCK101519,3545
TCK102824,3546
TCK102320,3547
TCK105779,3548
TCK103529,3549
TCK105939,3550
TCK100475,3551
TCK108967,3552
TCK107904,3553
TCK100729,3554
TCK106672,3555
TCK103654,3556
TCK104672,3557
TCK102722,3558
TCK108174,3559
TCK100966,3560
TCK104186,3561
TCK105887,3562
TCK105561,3563
TCK100584,3564
TCK101929,3565
TCK101137,3566
TCK107246,3567
TCK109295,3568
TCK106250,3569
TCK101491,3570
TCK107847,3571
TCK104673,3572
TCK105714,3573
TCK105352,3574
TCK100164,3575
TCK100485,3576
TCK108082,3577
TCK104083,3578
TCK103910,3579
TCK105994,3580
TCK100734,3581
TCK100269,3582
TCK101267,3583
TCK108031,3584
TCK108416,3585
TCK100791,3586
TCK105287,3587
TCK101274,3588
TCK102230,3589
TCK106093,3590
TCK101991,3591
TCK101471,3592
TCK109007,3593
TCK101845,3594
TCK106384,3595
TCK105918,3596
TCK103173,3597
TCK109223,3598
TCK108177,3599
TCK104852,3600
TCK108618,3601
TCK101909,3602
TCK108163,3603
TCK106383,3604
TCK106412,3605
TCK105957,3606
TCK101878,3607
TCK104450,3608
TCK107097,3609
TCK107639,3610
TCK101125,3611
TCK104264,3612
TCK103257,3613
TCK104789,3614
TCK106404,3615
TCK100087,3616
TCK104193,3617
TCK107874,3618
TCK101298,3619
TCK107993,3620
TCK108206,3621
TCK106872,3622
TCK103170,3623
TCK108748,3624
TCK104836,3625
TCK102545,3626
TCK106650,3627
TCK102820,3628
TCK107198,3629
TCK102613,3630
TCK102276,3631
TCK104028,3632
TCK104380,3633
TCK102801,3634
TCK100601,3635
TCK106918,3636
TCK102469,3637
TCK108665,3638
TCK102070,3639
TCK107787,3640
TCK107834,3641
TCK104132,3642
TCK105769,3643
TCK100200,3644
TCK107390,3645
TCK109156,3646
TCK109157,3647
TCK104698,3648
TCK108105,3649
TCK109035,3650
TCK100366,3651
TCK105018,3652
TCK103125,3653
TCK102386,3654
TCK103690,3655
TCK108770,3656
TCK101760,3657
TCK101719,3658
TCK102102,3659
TCK104208,3660
TCK108145,3661
TCK102327,3662
TCK101583,3663
TCK107547,3664
TCK103976,3665
TCK104835,3666
TCK103333,3667
TCK107546,3668
TCK106903,3669
TCK106264,3670
TCK105527,3671
TCK104996,3672
TCK104101,3673
TCK104309,3674
TCK108731,3675
TCK108369,3676
TCK106030,3677
TCK101076,3678
TCK107839,3679
TCK108378,3680
TCK101339,3681
TCK104966,3682
TCK103719,3683
TCK109262,3684
TCK109329,3685
TCK108144,3686
TCK108238,3687
TCK108556,3688
TCK108265,3689
TCK107897,3690
TCK104678,3691
TCK103509,3692
TCK105543,3693
TCK104953,3694
TCK102579,3695
TCK104621,3696
TCK107721,3697
TCK104229,3698
TCK104333,3699
TCK108193,3700
TCK106057,3701
TCK101859,3702
TCK104040,3703
TCK103184,3704
TCK101938,3705
TCK108506,3706
TCK104060,3707
TCK100832,3708
TCK102693,3709
TCK100076,3710
TCK103190,3711
TCK108497,3712
TCK105368,3713
TCK108201,3714
TCK103514,3715
TCK103578,3716
TCK107520,3717
TCK106137,3718
TCK104265,3719
TCK104160,3720
TCK102926,3721
TCK106263,3722
TCK100644,3723
TCK107769,3724
TCK106490,3725
TCK105044,3726
TCK108307,3727
TCK102050,3728
TCK103185,3729
TCK103402,3730
TCK106199,3731
TCK100008,3732
TCK105291,3733
TCK107341,3734
TCK100946,3735
TCK108690,3736
TCK102171,3737
TCK107438,3738
TCK105982,3739
TCK105226,3740
TCK107314,3741
TCK108642,3742
TCK104212,3743
TCK104451,3744
TCK100222,3745
TCK100603,3746
TCK108746,3747
TCK102267,3748
TCK100334,3749
TCK108518,3750
TCK109246,3751
TCK103318,3752
TCK107969,3753
TCK102322,3754
TCK108181,3755
TCK107058,3756
TCK100800,3757
TCK104110,3758
TCK100943,3759
TCK108707,3760
TCK100174,3761
TCK107861,3762
TCK108166,3763
TCK100197,3764
TCK104999,3765
TCK103692,3766
TCK106833,3767
TCK100823,3768
TCK104077,3769
TCK102876,3770
TCK104099,3771
TCK100182,3772
TCK106669,3773
TCK103113,3774
TCK104514,3775
TCK102023,3776
TCK104781,3777
TCK100916,3778
TCK107595,3779
TCK107172,3780
TCK104155,3781
TCK106462,3782
TCK105622,3783
TCK102530,3784
TCK107500,3785
TCK108745,3786
TCK106127,3787
TCK107321,3788
TCK101678,3789
TCK104448,3790
TCK105979,3791
TCK104854,3792
TCK104175,3793
TCK102403,3794
TCK106124,3795
TCK101000,3796
TCK107705,3797
TCK103758,3798
TCK109102,3799
TCK100486,3800
TCK107689,3801
TCK103594,3802
TCK106420,3803
TCK101160,3804
TCK102568,3805
TCK101800,3806
TCK103978,3807
TCK104174,3808
TCK105283,3809
TCK103031,3810
TCK103301,3811
TCK104961,3812
TCK102077,3813
TCK107182,3814
TCK100021,3815
TCK100889,3816
TCK108408,3817
TCK103133,3818
TCK105485,3819
TCK101073,3820
TCK100623,3821
TCK104317,3822
TCK102670,3823
TCK108974,3824
TCK104059,3825
TCK101908,3826
TCK105334,3827
TCK101157,3828
TCK105910,3829
TCK101763,3830
TCK104950,3831
TCK101990,3832
TCK101207,3833
TCK105401,3834
TCK100886,3835
TCK107589,3836
TCK100633,3837
TCK106301,3838
TCK101105,3839
TCK102994,3840
TCK108298,3841
TCK100438,3842
TCK106935,3843
TCK103391,3844
TCK101463,3845
TCK101964,3846
TCK105654,3847
TCK108109,3848
TCK109062,3849
TCK104227,3850
TCK100932,3851
TCK103127,3852
TCK107443,3853
TCK103538,3854
TCK103034,3855
TCK107409,3856
TCK102092,3857
TCK105407,3858
TCK101905,3859
TCK103084,3860
TCK103210,3861
TCK103854,3862
TCK100055,3863
TCK107486,3864
TCK105569,3865
TCK108672,3866
TCK105804,3867
TCK101501,3868
TCK101181,3869
TCK100067,3870
TCK106337,3871
TCK102661,3872
TCK105474,3873
TCK106010,3874
TCK103834,3875
TCK102116,3876
TCK103418,3877
TCK100720,3878
TCK101558,3879
TCK108649,3880
TCK101253,3881
TCK107452,3882
TCK108818,3883
TCK105292,3884
TCK104420,3885
TCK100954,3886
TCK102844,3887
TCK102059,3888
TCK101646,3889
TCK109086,3890
TCK100305,3891
TCK103069,3892
TCK102416,3893
TCK101541,3894
TCK101258,3895
TCK100773,3896
TCK106850,3897
TCK104680,3898
TCK106059,3899
TCK101147,3900
TCK103267,3901
TCK106667,3902
TCK107218,3903
TCK108439,3904
TCK106111,3905
TCK102914,3906
TCK101644,3907
TCK103350,3908
TCK101888,3909
TCK105197,3910
TCK102965,3911
TCK101075,3912
TCK107871,3913
TCK101458,3914
TCK101148,3915
TCK106940,3916
TCK107764,3917
TCK109133,3918
TCK108304,3919
TCK103667,3920
TCK102687,3921
TCK107820,3922
TCK109135,3923
TCK103165,3924
TCK102816,3925
TCK105611,3926
TCK101829,3927
TCK101663,3928
TCK102085,3929
TCK103217,3930
TCK102175,3931
TCK107946,3932
TCK103694,3933
TCK101916,3934
TCK100523,3935
TCK103296,3936
TCK106063,3937
TCK103554,3938
TCK105888,3939
TCK107342,3940
TCK103652,3941
TCK102250,3942
TCK107971,3943
TCK101184,3944
TCK108819,3945
TCK103024,3946
TCK107805,3947
TCK100238,3948
TCK107675,3949
TCK102227,3950
TCK106857,3951
TCK100650,3952
TCK102312,3953
TCK107700,3954
TCK103232,3955
TCK108256,3956
TCK104057,3957
TCK104657,3958
TCK104752,3959
TCK100609,3960
TCK101079,3961
TCK103254,3962
TCK101429,3963
TCK101214,3964
TCK103495,3965
TCK103420,3966
TCK104358,3967
TCK106349,3968
TCK107253,3969
TCK100519,3970
TCK106804,3971
TCK107640,3972
TCK106025,3973
TCK107102,3974
TCK101601,3975
TCK102791,3976
TCK101432,3977
TCK106718,3978
TCK105921,3979
TCK106409,3980
TCK103478,3981
TCK106712,3982
TCK107902,3983
TCK102004,3984
TCK102179,3985
TCK103784,3986
TCK108891,3987
TCK108626,3988
TCK101861,3989
TCK101470,3990
TCK104326,3991
TCK106820,3992
TCK102868,3993
TCK107243,3994
TCK101404,3995
TCK105981,3996
TCK107043,3997
TCK102639,3998
TCK103116,3999
TCK102014,4000
TCK104831,4001
TCK106722,4002
TCK102184,4003
TCK101576,4004
TCK105695,4005
TCK107174,4006
TCK100299,4007
TCK107862,4008
TCK105255,4009
TCK108339,4010
TCK105294,4011
TCK106115,4012
TCK100815,4013
TCK101723,4014
TCK102159,4015
TCK104864,4016
TCK102746,4017
TCK106119,4018
TCK103582,4019
TCK101493,4020
TCK101701,4021
TCK104935,4022
TCK102434,4023
TCK106138,4024
TCK103374,4025
TCK105055,4026
TCK100904,4027
TCK102126,4028
TCK101357,4029
TCK100328,4030
TCK106173,4031
TCK106860,4032
TCK107164,4033
TCK102153,4034
TCK105479,4035
TCK107502,4036
TCK105869,4037
TCK109306,4038
TCK106584,4039
TCK105183,4040
TCK101277,4041
TCK103381,4042
TCK106036,4043
TCK104627,4044
TCK102316,4045
TCK101422,4046
TCK108916,4047
TCK100493,4048
TCK105260,4049
TCK104886,4050
TCK105898,4051
TCK103790,4052
TCK107403,4053
TCK108621,4054
TCK102979,4055
TCK102300,4056
TCK105406,4057
TCK108245,4058
TCK105671,4059
TCK104085,4060
TCK103934,4061
TCK107553,4062
TCK103730,4063
TCK105880,4064
TCK106356,4065
TCK107832,4066
TCK106113,4067
TCK105768,4068
TCK104527,4069
TCK103326,4070
TCK105841,4071
TCK100016,4072
TCK104320,4073
TCK107356,4074
TCK103855,4075
TCK100871,4076
TCK109269,4077
TCK102324,4078
TCK100524,4079
TCK107879,4080
TCK102183,4081
TCK101676,4082
TCK102911,4083
TCK106806,4084
TCK105435,4085
TCK104180,4086
TCK103179,4087
TCK105539,4088
TCK102465,4089
TCK108003,4090
TCK108130,4091
TCK103297,4092
TCK106094,4093
TCK103488,4094
TCK108829,4095
TCK104222,4096
TCK103364,4097
TCK103444,4098
TCK102194,4099
TCK106389,4100
TCK104134,4101
TCK100474,4102
TCK102843,4103
TCK106797,4104
TCK105454,4105
TCK109020,4106
TCK101208,4107
TCK109202,4108
TCK108165,4109
TCK104998,4110
TCK103841,4111
TCK101316,4112
TCK102170,4113
TCK105628,4114
TCK100171,4115
TCK106933,4116
TCK101398,4117
TCK107037,4118
TCK102451,4119
TCK104744,4120
TCK106741,4121
TCK108800,4122
TCK105338,4123
TCK103769,4124
TCK108020,4125
TCK108657,4126
TCK109225,4127
TCK107798,4128
TCK105266,4129
TCK107981,4130
TCK109265,4131
TCK104990,4132
TCK108048,4133
TCK100040,4134
TCK102275,4135
TCK101894,4136
TCK104554,4137
TCK101980,4138
TCK106257,4139
TCK103636,4140
TCK106180,4141
TCK107343,4142
TCK102972,4143
TCK101455,4144
TCK108757,4145
TCK102689,4146
TCK106496,4147
TCK108081,4148
TCK102365,4149
TCK103000,4150
TCK106500,4151
TCK107092,4152
TCK100154,4153
TCK105038,4154
TCK106240,4155
TCK108335,4156
TCK107608,4157
TCK109089,4158
TCK101130,4159
TCK108093,4160
TCK101248,4161
TCK100345,4162
TCK107994,4163
TCK106009,4164
TCK103593,4165
TCK106530,4166
TCK105243,4167
TCK106762,4168
TCK101934,4169
TCK100325,4170
TCK103745,4171
TCK101714,4172
TCK108451,4173
TCK105016,4174
TCK106983,4175
TCK109196,4176
TCK101064,4177
TCK107263,4178
TCK102593,4179
TCK106552,4180
TCK107165,4181
TCK102523,4182
TCK106879,4183
TCK105248,4184
TCK105592,4185
TCK102690,4186
TCK108765,4187
TCK104483,4188
TCK107614,4189
TCK101833,4190
TCK106783,4191
TCK105364,4192
TCK106620,4193
TCK100961,4194
TCK105170,4195
TCK100680,4196
TCK104861,4197
TCK101239,4198
TCK105874,4199
TCK103837,4200
TCK107541,4201
TCK102501,4202
TCK102603,4203
TCK105500,4204
TCK100940,4205
TCK100739,4206
TCK103632,4207
TCK108683,4208
TCK104611,4209
TCK106436,4210
TCK101036,4211
TCK104824,4212
TCK104025,4213
TCK107976,4214
TCK103022,4215
TCK100023,4216
TCK102268,4217
TCK109038,4218
TCK103500,4219
TCK107473,4220
TCK104033,4221
TCK104253,4222
TCK101764,4223
TCK103918,4224
TCK107596,4225
TCK101882,4226
TCK107055,4227
TCK108435,4228
TCK101903,4229
TCK104517,4230
TCK107715,4231
TCK104195,4232
TCK108057,4233
TCK107566,4234
TCK100877,4235
TCK101812,4236
TCK104359,4237
TCK103239,4238
TCK106478,4239
TCK107609,4240
TCK104896,4241
TCK102934,4242
TCK107921,4243
TCK103818,4244
TCK103467,4245
TCK108037,4246
TCK108042,4247
TCK108176,4248
TCK103051,4249
TCK100181,4250
TCK101333,4251
TCK103549,4252
TCK106729,4253
TCK101573,4254
TCK106178,4255
TCK108417,4256
TCK106785,4257
TCK103990,4258
TCK104880,4259
TCK100552,4260
TCK102825,4261
TCK103548,4262
TCK108300,4263
TCK100957,4264
TCK102037,4265
TCK105976,4266
TCK101824,4267
TCK108851,4268
TCK105961,4269
TCK102033,4270
TCK100590,4271
TCK107813,4272
TCK102076,4273
TCK107206,4274
TCK103580,4275
TCK100756,4276
TCK108487,4277
TCK107345,4278
TCK104663,4279
TCK108561,4280
TCK103728,4281
TCK104403,4282
TCK103943,4283
TCK101024,4284
TCK102169,4285
TCK105453,4286
TCK106067,4287
TCK104952,4288
TCK106913,4289
TCK104623,4290
TCK105799,4291
TCK107641,4292
TCK100400,4293
TCK107954,4294
TCK100561,4295
TCK100268,4296
TCK108537,4297
TCK103542,4298
TCK102611,4299
TCK104076,4300
TCK106011,4301
TCK108088,4302
TCK108588,4303
TCK104124,4304
TCK101514,4305
TCK104167,4306
TCK102151,4307
TCK107635,4308
TCK102337,4309
TCK105192,4310
TCK104128,4311
TCK100273,4312
TCK108055,4313
TCK104922,4314
TCK106575,4315
TCK108569,4316
TCK104251,4317
TCK102270,4318
TCK107497,4319
TCK107277,4320
TCK105833,4321
TCK105270,4322
TCK105868,4323
TCK101048,4324
TCK105783,4325
TCK101615,4326
TCK105450,4327
TCK104968,4328
TCK108253,4329
TCK107020,4330
TCK104633,4331
TCK108711,4332
TCK104379,4333
TCK100540,4334
TCK106830,4335
TCK101762,4336
TCK104299,4337
TCK109239,4338
TCK107251,4339
TCK102121,4340
TCK104191,4341
TCK102435,4342
TCK109322,4343
TCK108962,4344
TCK108208,4345
TCK107878,4346
TCK108781,4347
TCK103688,4348
TCK108249,4349
TCK106324,4350
TCK106586,4351
TCK105837,4352
TCK106767,4353
TCK100445,4354
TCK106424,4355
TCK105562,4356
TCK108237,4357
TCK102226,4358
TCK101043,4359
TCK100314,4360
TCK100150,4361
TCK106098,4362
TCK107511,4363
TCK100416,4364
TCK106607,4365
TCK106228,4366
TCK107012,4367
TCK107865,4368
TCK105302,4369
TCK108894,4370
TCK104946,4371
TCK107668,4372
TCK101743,4373
TCK104665,4374
TCK104421,4375
TCK104802,4376
TCK104570,4377
TCK105911,4378
TCK106325,4379
TCK101170,4380
TCK108191,4381
TCK107922,4382
TCK103809,4383
TCK107770,4384
TCK101926,4385
TCK106207,4386
TCK108401,4387
TCK108651,4388
TCK106987,4389
TCK103798,4390
TCK105538,4391
TCK102291,4392
TCK108802,4393
TCK107779,4394
TCK104279,4395
TCK103138,4396
TCK104648,4397
TCK104805,4398
TCK105664,4399
TCK109080,4400
TCK106634,4401
TCK100251,4402
TCK107824,4403
TCK102397,4404
TCK107870,4405
TCK109245,4406
TCK108277,4407
TCK106223,4408
TCK108374,4409
TCK104702,4410
TCK105486,4411
TCK102698,4412
TCK108995,4413
TCK101209,4414
TCK106540,4415
TCK109103,4416
TCK107506,4417
TCK105820,4418
TCK102149,4419
TCK101279,4420
TCK107772,4421
TCK101044,4422
TCK100237,4423
TCK100829,4424
TCK104293,4425
TCK107018,4426
TCK109182,4427
TCK103421,4428
TCK104955,4429
TCK107411,4430
TCK108137,4431
TCK105792,4432
TCK108803,4433
TCK109122,4434
TCK107021,4435
TCK104223,4436
TCK103816,4437
TCK109253,4438
TCK108293,4439
TCK108639,4440
TCK100814,4441
TCK103800,4442
TCK101421,4443
TCK105556,4444
TCK103933,4445
TCK104391,4446
TCK100342,4447
TCK106493,4448
TCK100497,4449
TCK101256,4450
TCK100473,4451
TCK108178,4452
TCK108517,4453
TCK104622,4454
TCK107319,4455
TCK104446,4456
TCK102212,4457
TCK102189,4458
TCK105201,4459
TCK107351,4460
TCK104049,4461
TCK108668,4462
TCK106238,4463
TCK103227,4464
TCK100074,4465
TCK107762,4466
TCK101589,4467
TCK103215,4468
TCK101103,4469
TCK100142,4470
TCK102935,4471
TCK108805,4472
TCK100229,4473
TCK104699,4474
TCK102063,4475
TCK100527,4476
TCK100159,4477
TCK104897,4478
TCK100711,4479
TCK100140,4480
TCK105902,4481
TCK102992,4482
TCK101608,4483
TCK108659,4484
TCK107581,4485
TCK107200,4486
TCK104199,4487
TCK100574,4488
TCK100843,4489
TCK104692,4490
TCK108389,4491
TCK105342,4492
TCK103541,4493
TCK101173,4494
TCK105168,4495
TCK103049,4496
TCK103584,4497
TCK100988,4498
TCK102392,4499
TCK101683,4500
TCK103171,4501
TCK107112,4502
TCK108077,4503
TCK101439,4504
TCK100410,4505
TCK109057,4506
TCK103641,4507
TCK106781,4508
TCK107698,4509
TCK105643,4510
TCK108853,4511
TCK101438,4512
TCK103164,4513
TCK106299,4514
TCK109143,4515
TCK101332,4516
TCK108260,4517
TCK107131,4518
TCK104811,4519
TCK104832,4520
TCK106597,4521
TCK102054,4522
TCK109163,4523
TCK105862,4524
TCK107803,4525
TCK108170,4526
TCK101927,4527
TCK102216,4528
TCK102027,4529
TCK106884,4530
TCK105031,4531
TCK106097,4532
TCK105510,4533
TCK101508,4534
TCK104209,4535
TCK105809,4536
TCK106533,4537
TCK103734,4538
TCK108100,4539
TCK104681,4540
TCK101409,4541
TCK101023,4542
TCK107963,4543
TCK101730,4544
TCK108006,4545
TCK103155,4546
TCK109119,4547
TCK100348,4548
TCK106497,4549
TCK105834,4550
TCK106316,4551
TCK105249,4552
TCK103263,4553
TCK105135,4554
TCK103724,4555
TCK100743,4556
TCK103095,4557
TCK100694,4558
TCK107355,4559
TCK100014,4560
TCK107142,4561
TCK106498,4562
TCK100620,4563
TCK108276,4564
TCK108823,4565
TCK101146,4566
TCK106393,4567
TCK105488,4568
TCK101153,4569
TCK108393,4570
TCK100375,4571
TCK105903,4572
TCK108607,4573
TCK107394,4574
TCK100778,4575
TCK106900,4576
TCK106226,4577
TCK101013,4578
TCK107670,4579
TCK108221,4580
TCK109064,4581
TCK104855,4582
TCK107960,4583
TCK102982,4584
TCK101524,4585
TCK106352,4586
TCK108286,4587
TCK105930,4588
TCK107189,4589
TCK101098,4590
TCK109204,4591
TCK103608,4592
TCK101808,4593
TCK106577,4594
TCK105079,4595
TCK105130,4596
TCK104875,4597
TCK108873,4598
TCK106185,4599
TCK103013,4600
TCK102577,4601
TCK103557,4602
TCK108880,4603
TCK106681,4604
TCK102362,4605
TCK108822,4606
TCK106386,4607
TCK107207,4608
TCK101205,4609
TCK109113,4610
TCK100231,4611
TCK101379,4612
TCK108080,4613
TCK105126,4614
TCK109332,4615
TCK102345,4616
TCK104444,4617
TCK104515,4618
TCK106974,4619
TCK108264,4620
TCK100506,4621
TCK108394,4622
TCK101673,4623
TCK105497,4624
TCK101512,4625
TCK106217,4626
TCK105851,4627
TCK107468,4628
TCK103226,4629
TCK109052,4630
TCK105455,4631
TCK104136,4632
TCK103016,4633
TCK103753,4634
TCK105428,4635
TCK104002,4636
TCK102694,4637
TCK101199,4638
TCK101513,4639
TCK102511,4640
TCK104115,4641
TCK106557,4642
TCK106130,4643
TCK108881,4644
TCK105765,4645
TCK103984,4646
TCK103400,4647
TCK100864,4648
TCK105301,4649
TCK106055,4650
TCK102865,4651
TCK106241,4652
TCK100567,4653
TCK102949,4654
TCK103536,4655
TCK107220,4656
TCK104104,4657
TCK107191,4658
TCK100658,4659
TCK104244,4660
TCK105587,4661
TCK101032,4662
TCK101312,4663
TCK105542,4664
TCK107328,4665
TCK101675,4666
TCK101629,4667
TCK101484,4668
TCK102025,4669
TCK106229,4670
TCK104364,4671
TCK106155,4672
TCK105030,4673
TCK104542,4674
TCK100683,4675
TCK108475,4676
TCK105626,4677
TCK109114,4678
TCK104066,4679
TCK104688,4680
TCK105328,4681
TCK103613,4682
TCK104559,4683
TCK108135,4684
TCK102709,4685
TCK100534,4686
TCK101029,4687
TCK100671,4688
TCK109305,4689
TCK101816,4690
TCK103389,4691
TCK106359,4692
TCK103303,4693
TCK105953,4694
TCK105852,4695
TCK100367,4696
TCK105218,4697
TCK105253,4698
TCK106795,4699
TCK104397,4700
TCK100955,4701
TCK101677,4702
TCK101902,4703
TCK103354,4704
TCK106754,4705
TCK105912,4706
TCK103697,4707
TCK105782,4708
TCK105363,4709
TCK105097,4710
TCK100009,4711
TCK103821,4712
TCK100546,4713
TCK101847,4714
TCK106828,4715
TCK108074,4716
TCK100307,4717
TCK100704,4718
TCK101102,4719
TCK108094,4720
TCK103415,4721
TCK106881,4722
TCK100624,4723
TCK104879,4724
TCK106883,4725
TCK107882,4726
TCK108564,4727
TCK106472,4728
TCK103749,4729
TCK100928,4730
TCK106020,4731
TCK102456,4732
TCK108407,4733
TCK105213,4734
TCK108889,4735
TCK107044,4736
TCK103908,4737
TCK100742,4738
TCK108446,4739
TCK102147,4740
TCK104459,4741
TCK105853,4742
TCK104795,4743
TCK102203,4744
TCK106844,4745
TCK105722,4746
TCK108728,4747
TCK105290,4748
TCK105362,4749
TCK105144,4750
TCK101786,4751
TCK107252,4752
TCK106951,4753
TCK106297,4754
TCK102040,4755
TCK107250,4756
TCK102973,4757
TCK107383,4758
TCK107084,4759
TCK103221,4760
TCK104266,4761
TCK105655,4762
TCK104775,4763
TCK108099,4764
TCK104745,4765
TCK103272,4766
TCK107377,4767
TCK105330,4768
TCK107440,4769
TCK103921,4770
TCK104844,4771
