attendance_date,age,group_size,food_expense,drink_expense,merch_expense,satisfaction_score,security_rating,cleanliness_rating,recommend_to_friend,total_spent,is_multiday,mean_rating,ticket_id,gender_id,favourite_genre_id,payment_method_id,ticket_type_id,satisfaction_level_id,cleanliness_rating_level_id,security_rating_level_id,group_type_id,age_group_id
2025-05-01,23,5,49.89,11.41,98.06,6,6,8,True,159.36,True,6.67,5044,1,1,2,2,2,2,2,3,1
2025-05-03,20,4,49.95,44.27,79.69,10,6,8,True,173.91,True,8.0,5045,2,5,2,2,3,2,2,3,1
2025-05-02,28,1,8.54,47.26,19.92,5,7,9,True,75.72,False,7.0,5046,1,3,2,1,1,3,2,3,2
2025-05-03,18,2,15.16,0.21,22.95,1,8,7,True,38.32,True,5.33,5047,1,2,2,2,1,2,2,3,1
2025-05-01,30,3,40.63,52.47,67.58,1,4,6,True,160.68,True,3.67,56,1,5,1,2,1,2,1,3,2
2025-05-03,26,4,26.01,44.78,90.13,8,10,5,False,160.92,True,7.67,5048,1,2,2,3,2,1,3,3,2
2025-05-01,23,3,44.87,15.21,1.05,1,8,5,True,61.13,False,4.67,5049,2,3,1,1,1,1,2,3,1
2025-05-01,26,3,38.75,54.62,26.71,7,7,4,True,120.08,True,6.0,5050,1,5,2,2,2,1,2,3,2
2025-05-02,22,4,2.7,15.64,39.53,4,9,4,True,57.87,True,5.67,5051,2,2,1,2,1,1,3,3,1
2025-05-01,22,4,31.23,49.28,72.94,1,8,3,True,153.45,True,4.0,5052,1,1,1,2,1,1,2,3,1
2025-05-02,18,3,12.72,43.6,60.98,8,8,3,True,117.3,False,6.33,5053,2,1,2,1,2,1,2,3,1
2025-05-01,24,4,33.32,18.8,1.42,1,10,2,False,53.54,True,4.33,3796,1,2,2,2,1,1,3,3,1
2025-05-01,21,3,42.35,51.12,84.08,8,6,8,True,177.55,True,7.33,5054,1,1,1,2,2,2,2,3,1
2025-05-03,28,3,20.88,38.16,27.43,8,5,6,False,86.47,False,6.33,5055,2,1,1,1,2,2,1,3,2
2025-05-01,22,2,39.14,41.58,72.53,4,9,9,False,153.25,False,7.33,5056,3,2,1,1,1,3,3,3,1
2025-05-02,18,4,8.34,36.61,97.14,8,1,6,True,142.09,True,5.0,2262,3,3,2,3,2,2,1,3,1
2025-05-03,29,4,6.95,7.7,17.2,4,9,7,True,31.85,True,6.67,5057,1,3,2,2,1,2,3,3,2
2025-05-03,27,2,39.96,6.95,88.02,1,8,3,True,134.93,True,4.0,5058,3,1,2,2,1,1,2,3,2
2025-05-03,29,4,10.85,47.32,62.62,4,9,7,True,120.79,True,6.67,5059,1,3,2,2,1,2,3,3,2
2025-05-01,18,4,40.12,12.98,12.45,9,8,4,False,65.55,True,7.0,5060,1,2,1,3,3,1,2,3,1
2025-05-01,18,2,14.35,23.38,42.17,7,10,6,False,79.9,True,7.67,867,1,2,2,2,2,2,3,3,1
2025-05-01,22,1,27.07,2.85,79.39,4,8,5,True,109.31,True,5.67,5061,2,5,2,3,1,1,2,3,1
2025-05-01,18,3,19.18,50.66,31.33,4,8,3,True,101.17,True,5.0,229,1,2,2,2,1,1,2,3,1
2025-05-02,21,3,25.01,13.17,26.47,6,8,9,False,64.65,True,7.67,5062,3,2,2,2,2,3,2,3,1
2025-05-01,25,3,22.08,48.01,45.8,4,7,4,True,115.89,False,5.0,5063,1,4,2,1,1,1,2,3,2
2025-05-01,25,5,8.32,26.09,0.97,4,9,7,True,35.38,False,6.67,5064,1,4,2,1,1,2,3,3,2
2025-05-02,22,3,47.24,15.09,99.61,8,8,3,True,161.94,True,6.33,4835,2,1,2,2,2,1,2,3,1
2025-05-02,24,5,20.35,10.02,84.9,4,8,2,True,115.27,True,4.67,5065,3,2,2,2,1,1,2,3,1
2025-05-02,22,5,22.1,53.03,41.93,8,9,4,False,117.06,False,7.0,5066,2,2,1,1,2,1,3,3,1
2025-05-02,18,5,4.87,28.49,91.18,3,7,2,False,124.54,True,4.0,4396,1,5,2,3,1,1,2,3,1
2025-05-01,27,2,4.16,58.26,8.36,9,2,4,False,70.78,False,5.0,2070,2,2,1,1,3,1,1,3,2
2025-05-01,25,2,11.56,2.8,90.49,3,8,6,False,104.85,False,5.67,110,2,1,2,1,1,2,2,3,2
2025-05-02,27,5,24.22,46.24,98.31,8,8,2,False,168.77,True,6.0,5067,1,2,2,2,2,1,2,3,2
2025-05-03,20,1,18.76,51.66,52.39,6,7,3,False,122.81,True,5.33,5068,1,2,2,3,2,1,2,3,1
2025-05-01,29,2,8.3,36.85,70.59,7,10,3,True,115.74,True,6.67,5069,1,5,2,2,2,1,3,3,2
2025-05-03,19,3,27.13,46.93,99.74,9,5,3,True,173.8,True,5.67,5070,2,2,1,2,3,1,1,3,1
2025-05-02,26,3,17.07,0.13,55.37,8,7,3,True,72.57,False,6.0,3738,1,1,2,1,2,1,2,3,2
2025-05-02,27,4,10.95,41.62,77.3,8,7,7,True,129.87,False,7.33,5071,2,2,2,1,2,2,2,3,2
2025-05-01,26,5,4.22,14.48,37.13,6,5,2,True,55.83,True,4.33,5072,2,3,2,2,2,1,1,3,2
2025-05-01,23,5,27.2,38.77,21.21,9,9,10,True,87.18,True,9.33,3176,1,1,2,2,3,3,3,3,1
2025-05-03,29,4,26.47,3.82,59.37,3,8,2,False,89.66,False,4.33,5073,1,1,2,1,1,1,2,3,2
2025-05-01,21,3,43.88,45.24,5.01,8,8,4,False,94.13,True,6.67,5045,1,5,1,2,2,1,2,3,1
2025-05-03,23,4,17.32,51.18,26.27,9,10,3,False,94.77,True,7.33,5074,1,4,2,2,3,1,3,3,1
2025-05-01,29,5,23.38,52.71,96.45,4,10,3,False,172.54,True,5.67,5075,2,2,2,3,1,1,3,3,2
2025-05-02,20,4,17.6,51.69,84.95,9,8,5,True,154.24,False,7.33,5076,1,3,2,1,3,1,2,3,1
2025-05-02,30,5,13.69,41.81,30.2,8,8,6,False,85.7,False,7.33,3642,2,2,3,1,2,2,2,3,2
2025-05-01,25,4,16.23,9.77,56.72,8,5,3,True,82.72,False,5.33,5077,1,1,2,1,2,1,1,3,2
2025-05-03,23,3,42.09,42.1,17.73,4,8,6,True,101.92,True,6.0,4906,1,4,2,2,1,2,2,3,1
2025-05-01,30,5,3.35,34.34,93.1,8,10,3,False,130.79,False,7.0,5078,2,3,2,1,2,1,3,3,2
2025-05-03,20,2,46.39,39.2,5.05,4,9,3,False,90.64,False,5.33,5079,1,2,2,1,1,1,3,3,1
2025-05-03,20,4,5.23,25.71,78.02,7,4,3,True,108.96,True,4.67,4036,2,2,1,2,2,1,1,3,1
2025-05-01,19,1,49.44,0.24,11.22,4,8,6,True,60.9,True,6.0,2890,1,2,2,2,1,2,2,3,1
2025-05-03,29,1,49.35,30.33,29.23,10,9,9,True,108.91,True,9.33,5080,1,2,2,2,3,3,3,3,2
2025-05-03,26,2,25.72,33.66,70.14,5,9,3,True,129.52,False,5.67,5081,2,3,2,1,1,1,3,3,2
2025-05-01,18,3,36.89,27.93,77.93,2,10,3,True,142.75,True,5.0,5082,2,2,2,3,1,1,3,3,1
2025-05-03,27,2,40.89,14.24,70.25,4,7,9,True,125.38,True,6.67,2192,2,2,2,2,1,3,2,3,2
2025-05-03,24,1,8.17,38.65,31.01,8,7,3,False,77.83,True,6.0,5083,2,2,2,3,2,1,2,3,1
2025-05-02,29,4,48.04,41.96,24.05,8,9,3,True,114.05,True,6.67,5084,1,2,1,3,2,1,3,3,2
2025-05-03,24,3,44.73,39.47,15.74,4,7,6,False,99.94,True,5.67,5085,2,2,2,2,1,2,2,3,1
2025-05-02,27,5,24.66,53.44,76.46,4,6,3,True,154.56,True,4.33,3047,1,2,2,2,1,1,2,3,2
2025-05-03,24,4,0.97,56.27,73.84,8,8,2,False,131.08,True,6.0,5086,1,2,2,3,2,1,2,3,1
2025-05-03,20,1,17.73,57.74,90.99,8,7,5,False,166.46,True,6.67,5087,2,5,2,2,2,1,2,3,1
2025-05-03,29,5,1.44,13.55,96.03,5,1,5,False,111.02,False,3.67,5088,1,3,2,1,1,1,1,3,2
2025-05-01,27,2,8.79,11.6,12.96,4,8,2,True,33.35,True,4.67,3924,1,1,2,2,1,1,2,3,2
2025-05-01,24,4,18.08,54.62,93.27,8,9,4,False,165.97,True,7.0,5089,1,2,1,2,2,1,3,3,1
2025-05-01,19,3,39.65,54.48,96.15,8,9,6,False,190.28,True,7.67,5090,1,2,1,2,2,2,3,3,1
2025-05-01,30,3,28.56,23.92,64.56,6,9,5,True,117.04,False,6.67,5091,1,2,1,1,2,1,3,3,2
2025-05-02,27,4,47.06,37.93,73.94,4,7,5,True,158.93,False,5.33,5092,3,5,2,1,1,1,2,3,2
2025-05-02,27,2,23.67,54.76,73.01,4,1,4,True,151.44,True,3.0,2656,1,2,1,2,1,1,1,3,2
2025-05-03,29,2,12.71,36.68,65.88,3,7,5,True,115.27,True,5.0,5093,2,2,2,2,1,1,2,3,2
2025-05-03,25,4,33.9,47.03,3.83,4,7,9,False,84.76,False,6.67,5094,2,1,2,1,1,3,2,3,2
2025-05-01,21,5,31.53,20.7,23.72,2,8,8,False,75.95,False,6.0,5095,1,2,2,1,1,2,2,3,1
2025-05-02,25,4,10.46,30.86,74.75,2,10,6,False,116.07,True,6.0,5096,2,4,2,2,1,2,3,3,2
2025-05-03,27,5,40.53,15.48,97.99,9,7,4,True,154.0,True,6.67,5097,1,1,2,2,3,1,2,3,2
2025-05-01,19,2,22.64,35.64,42.14,6,6,4,False,100.42,True,5.33,1022,2,1,1,3,2,1,2,3,1
2025-05-01,19,3,18.35,12.68,45.54,8,8,7,True,76.57,False,7.67,5098,2,1,1,1,2,2,2,3,1
2025-05-02,26,3,9.54,16.59,47.23,1,6,7,True,73.36,True,4.67,5099,1,2,2,2,1,2,2,3,2
2025-05-01,22,1,34.32,33.74,78.02,8,10,4,False,146.08,True,7.33,2492,1,3,2,2,2,1,3,3,1
2025-05-02,28,3,41.24,29.74,76.4,2,2,4,False,147.38,True,2.67,5100,1,1,2,2,1,1,1,3,2
2025-05-03,28,4,32.03,36.01,74.21,2,8,8,True,142.25,True,6.0,3477,1,2,2,2,1,2,2,3,2
2025-05-03,30,4,2.11,57.24,23.53,8,1,6,True,82.88,False,5.0,5101,2,1,2,1,2,2,1,3,2
2025-05-03,20,4,2.01,45.14,70.68,4,8,9,True,117.83,True,7.0,5102,2,2,1,2,1,3,2,3,1
2025-05-03,19,2,13.18,14.05,39.23,4,1,4,True,66.46,True,3.0,5103,1,2,1,3,1,1,1,3,1
2025-05-01,21,4,28.53,14.31,9.21,6,1,6,True,52.05,True,4.33,5104,1,1,2,2,2,2,1,3,1
2025-05-02,20,3,5.74,8.59,85.15,6,10,9,True,99.48,True,8.33,5105,2,3,1,2,2,3,3,3,1
2025-05-03,18,2,34.21,47.59,28.54,7,6,1,True,110.34,True,4.67,5106,1,1,2,2,2,1,2,3,1
2025-05-01,26,5,22.29,39.82,29.85,1,9,4,True,91.96,True,4.67,5107,2,1,1,2,1,1,3,3,2
2025-05-02,29,1,7.02,58.99,57.37,7,6,9,False,123.38,True,7.33,5108,1,2,1,2,2,3,2,3,2
2025-05-02,26,3,20.25,49.75,24.38,1,10,8,True,94.38,False,6.33,5109,2,4,2,1,1,2,3,3,2
2025-05-02,27,3,12.94,4.57,62.23,8,8,3,True,79.74,True,6.33,3083,1,4,1,2,2,1,2,3,2
2025-05-01,26,4,31.69,50.84,84.69,7,5,9,False,167.22,True,7.0,5110,1,3,2,3,2,3,1,3,2
2025-05-01,18,3,3.19,44.6,19.27,1,6,10,True,67.06,True,5.67,962,1,1,2,2,1,3,2,3,1
2025-05-01,22,4,9.33,39.86,58.81,4,7,9,True,108.0,True,6.67,1552,1,1,1,3,1,3,2,3,1
2025-05-02,26,4,38.84,25.26,44.12,8,8,8,True,108.22,True,8.0,5111,1,1,2,2,2,2,2,3,2
2025-05-03,22,4,37.85,31.31,77.12,1,2,3,True,146.28,True,2.0,494,2,2,2,2,1,1,1,3,1
2025-05-02,27,2,21.62,37.57,42.19,5,5,5,True,101.38,True,5.0,5112,1,1,2,2,1,1,1,3,2
2025-05-02,28,2,33.53,5.03,54.01,7,7,3,True,92.57,True,5.67,5113,1,1,1,2,2,1,2,3,2
2025-05-03,21,3,49.31,42.32,49.06,3,8,6,True,140.69,True,5.67,5114,2,3,2,2,1,2,2,3,1
2025-05-01,18,3,41.91,41.64,58.01,5,8,6,False,141.56,False,6.33,5115,2,4,2,1,1,2,2,3,1
2025-05-03,20,3,20.85,50.01,99.03,7,7,6,True,169.89,False,6.67,4928,2,1,2,1,2,2,2,3,1
2025-05-03,24,2,29.19,58.64,92.48,4,7,6,False,180.31,True,5.67,5116,2,3,1,2,1,2,2,3,1
2025-05-02,27,3,11.37,55.29,88.31,4,9,2,False,154.97,True,5.0,5117,1,2,2,2,1,1,3,3,2
2025-05-02,25,3,6.28,50.99,37.75,8,7,2,False,95.02,False,5.67,5118,2,5,1,1,2,1,2,3,2
2025-05-03,21,3,22.61,53.09,58.6,4,8,8,False,134.3,True,6.67,863,1,2,2,2,1,2,2,3,1
2025-05-01,29,5,32.45,50.44,13.97,8,10,3,True,96.86,True,7.0,3867,1,2,1,2,2,1,3,3,2
2025-05-02,31,4,33.23,22.67,4.52,4,1,10,True,60.42,True,5.0,5119,1,3,2,2,1,3,1,3,2
2025-05-01,28,4,43.87,0.65,65.73,4,2,3,False,110.25,True,3.0,5120,1,1,2,2,1,1,1,3,2
2025-05-02,29,1,1.74,16.05,65.45,8,9,3,False,83.24,True,6.67,5121,1,5,1,2,2,1,3,3,2
2025-05-01,23,5,41.29,28.09,48.21,8,7,3,True,117.59,True,6.0,946,1,2,2,2,2,1,2,3,1
2025-05-02,32,4,18.05,53.05,22.66,4,9,4,True,93.76,False,5.67,4114,1,3,2,1,1,1,3,3,2
2025-05-03,24,5,11.69,20.2,56.03,10,7,3,True,87.92,True,6.67,5122,1,3,3,2,3,1,2,3,1
2025-05-02,18,2,28.68,57.01,53.43,7,10,3,False,139.12,True,6.67,5123,1,3,2,2,2,1,3,3,1
2025-05-01,23,3,7.07,53.41,83.5,7,9,3,False,143.98,False,6.33,926,2,4,1,1,2,1,3,3,1
2025-05-02,18,2,47.76,20.89,62.33,8,7,6,True,130.98,True,7.0,5124,2,4,2,2,2,2,2,3,1
2025-05-02,18,4,9.37,27.56,53.24,8,10,5,True,90.17,True,7.67,2049,1,2,3,2,2,1,3,3,1
2025-05-03,18,3,39.39,21.54,84.48,7,8,4,True,145.41,True,6.33,1393,1,2,3,2,2,1,2,3,1
2025-05-01,23,3,12.11,28.81,7.57,8,9,1,True,48.49,True,6.0,2292,2,3,2,3,2,1,3,3,1
2025-05-01,31,1,29.46,2.32,69.14,1,5,3,False,100.92,True,3.0,3048,3,1,2,2,1,1,1,3,2
2025-05-01,18,4,19.13,39.35,37.63,8,10,3,True,96.11,True,7.0,4396,2,3,1,2,2,1,3,3,1
2025-05-02,25,4,14.49,31.85,35.49,8,8,1,True,81.83,True,5.67,5125,2,4,1,2,2,1,2,3,2
2025-05-01,30,4,29.95,2.19,72.7,8,6,5,True,104.84,True,6.33,5126,1,4,2,2,2,1,2,3,2
2025-05-02,31,2,11.12,51.3,98.66,1,7,6,True,161.08,True,4.67,5127,2,3,3,2,1,2,2,3,2
2025-05-01,25,3,44.32,31.38,51.63,8,8,5,True,127.33,False,7.0,5128,1,1,2,1,2,1,2,3,2
2025-05-01,18,2,28.6,53.44,45.55,8,7,3,False,127.59,True,6.0,1668,1,4,2,2,2,1,2,3,1
2025-05-03,25,4,49.66,39.22,47.92,8,9,5,False,136.8,True,7.33,3052,1,2,1,2,2,1,3,3,2
2025-05-02,26,4,47.2,43.12,24.78,8,5,2,False,115.1,False,5.0,5129,1,1,1,1,2,1,1,3,2
2025-05-01,21,4,22.25,30.03,7.21,6,10,2,True,59.49,True,6.0,5130,2,4,2,3,2,1,3,3,1
2025-05-01,21,5,44.14,16.13,39.34,5,8,6,True,99.61,False,6.33,5131,2,1,3,1,1,2,2,3,1
2025-05-03,30,4,3.36,39.31,75.78,1,10,4,True,118.45,True,5.0,2261,1,1,2,3,1,1,3,3,2
2025-05-02,23,3,35.12,36.42,42.62,1,6,3,True,114.16,True,3.33,2946,1,5,2,3,1,1,2,3,1
2025-05-03,28,2,42.87,59.89,16.76,5,6,7,True,119.52,True,6.0,5132,1,2,1,2,1,2,2,3,2
2025-05-01,29,4,45.96,19.83,82.85,7,10,1,True,148.64,True,6.0,726,1,3,1,2,2,1,3,3,2
2025-05-02,20,4,43.64,56.66,22.3,4,8,4,True,122.6,True,5.33,5133,1,1,2,3,1,1,2,3,1
2025-05-03,28,4,22.68,24.37,29.4,4,10,6,True,76.45,False,6.67,5134,2,3,2,1,1,2,3,3,2
2025-05-01,18,3,7.1,56.93,98.25,8,10,2,False,162.28,False,6.67,5135,1,5,2,1,2,1,3,3,1
2025-05-03,19,3,7.28,12.78,60.25,7,9,9,True,80.31,True,8.33,5136,2,2,2,2,2,3,3,3,1
2025-05-03,28,5,10.75,37.85,68.54,9,5,10,True,117.14,False,8.0,551,1,3,2,1,3,3,1,3,2
2025-05-03,28,4,6.47,15.48,35.41,5,8,2,True,57.36,True,5.0,5137,1,2,2,2,1,1,2,3,2
2025-05-02,27,3,43.53,50.3,7.25,7,7,5,False,101.08,False,6.33,5138,2,2,1,1,2,1,2,3,2
2025-05-02,22,3,8.76,29.28,90.99,8,5,2,True,129.03,True,5.0,5139,1,1,2,3,2,1,1,3,1
2025-05-03,32,2,41.23,53.88,72.24,8,8,2,True,167.35,False,6.0,5140,2,2,2,1,2,1,2,3,2
2025-05-01,30,3,41.78,54.57,49.81,4,2,3,True,146.16,False,3.0,705,2,3,1,1,1,1,1,3,2
2025-05-02,25,2,9.32,51.56,77.96,1,9,3,False,138.84,False,4.33,5141,2,3,1,1,1,1,3,3,2
2025-05-03,27,4,2.36,5.08,1.66,1,8,10,True,9.1,False,6.33,5142,1,4,1,1,1,3,2,3,2
2025-05-01,18,3,39.16,56.8,27.97,2,7,5,False,123.93,True,4.67,5143,1,3,2,2,1,1,2,3,1
2025-05-02,22,3,49.54,25.68,60.36,1,6,5,False,135.58,True,4.0,5144,1,2,2,3,1,1,2,3,1
2025-05-02,18,3,19.78,21.55,64.33,4,8,4,True,105.66,True,5.33,5145,2,1,2,2,1,1,2,3,1
2025-05-01,21,2,26.56,51.48,39.26,2,10,10,True,117.3,True,7.33,5146,1,2,2,2,1,3,3,3,1
2025-05-01,30,1,31.02,44.08,5.94,4,10,2,False,81.04,True,5.33,4936,1,1,2,2,1,1,3,3,2
2025-05-03,30,5,16.24,3.51,2.14,8,2,3,False,21.89,False,4.33,994,1,1,2,1,2,1,1,3,2
2025-05-02,26,5,9.95,23.92,83.1,1,10,6,False,116.97,True,5.67,5147,3,2,2,2,1,2,3,3,2
2025-05-03,24,1,17.43,44.2,19.09,4,9,9,True,80.72,False,7.33,1792,1,4,1,1,1,3,3,3,1
2025-05-03,26,5,21.21,14.43,36.24,6,10,7,True,71.88,False,7.67,5148,1,2,2,1,2,2,3,3,2
2025-05-01,28,5,20.85,48.14,24.53,7,9,6,True,93.52,True,7.33,248,1,1,2,3,2,2,3,3,2
2025-05-02,30,4,12.44,38.42,9.03,1,8,3,True,59.89,True,4.0,299,2,4,2,2,1,1,2,3,2
2025-05-01,27,5,5.86,37.31,3.87,8,9,6,True,47.04,False,7.67,5149,1,2,2,1,2,2,3,3,2
2025-05-02,25,5,26.46,9.87,34.13,8,7,6,True,70.46,True,7.0,5150,1,3,2,3,2,2,2,3,2
2025-05-02,26,3,3.24,38.82,53.35,1,7,8,True,95.41,True,5.33,5151,1,2,2,2,1,2,2,3,2
2025-05-02,22,4,16.76,59.57,96.08,7,7,4,True,172.41,False,6.0,5152,2,1,2,1,2,1,2,3,1
2025-05-02,27,2,16.55,47.1,70.52,9,8,10,False,134.17,True,9.0,5153,2,3,2,3,3,3,2,3,2
2025-05-01,25,4,16.4,56.18,32.41,4,7,6,False,104.99,True,5.67,5154,2,2,2,2,1,2,2,3,2
2025-05-01,22,2,5.57,56.61,26.35,5,10,4,True,88.53,True,6.33,5155,1,2,1,2,1,1,3,3,1
2025-05-02,25,4,16.68,53.04,3.67,1,10,3,True,73.39,True,4.67,152,2,2,3,2,1,1,3,3,2
2025-05-02,32,5,22.03,36.67,39.97,4,7,2,True,98.67,True,4.33,5156,1,1,2,3,1,1,2,3,2
2025-05-01,26,1,23.12,10.77,8.93,8,7,9,True,42.82,True,8.0,4816,1,3,2,2,2,3,2,3,2
2025-05-01,22,4,29.6,35.42,25.96,9,10,3,True,90.98,True,7.33,5157,2,1,2,2,3,1,3,3,1
2025-05-01,30,4,4.26,58.64,69.35,8,9,5,True,132.25,True,7.33,1992,2,2,2,2,2,1,3,3,2
2025-05-02,24,3,0.78,42.4,9.98,8,1,9,False,53.16,True,6.0,5158,1,3,2,2,2,3,1,3,1
2025-05-02,33,4,39.24,55.66,66.78,4,6,6,True,161.68,True,5.33,5159,2,2,2,2,1,2,2,3,2
2025-05-03,20,3,27.17,13.7,15.53,9,7,4,False,56.4,True,6.67,5160,2,2,2,3,3,1,2,3,1
2025-05-03,31,3,19.83,46.78,99.23,8,2,4,False,165.84,True,4.67,2097,1,1,2,3,2,1,1,3,2
2025-05-03,18,5,13.51,21.2,11.77,6,6,4,False,46.48,True,5.33,5161,1,1,2,2,2,1,2,3,1
2025-05-03,21,1,24.75,58.03,22.15,8,9,3,False,104.93,True,6.67,5162,2,4,2,2,2,1,3,3,1
2025-05-01,23,5,47.92,58.48,57.74,8,9,4,True,164.14,False,7.0,5163,2,2,2,1,2,1,3,3,1
2025-05-02,26,5,44.61,42.0,81.88,4,6,4,False,168.49,False,4.67,5164,1,3,2,1,1,1,2,3,2
2025-05-03,24,4,32.17,10.35,83.86,7,6,3,True,126.38,False,5.33,5165,2,1,2,1,2,1,2,3,1
2025-05-03,25,4,39.87,27.85,84.02,8,8,6,True,151.74,True,7.33,5166,1,1,2,2,2,2,2,3,2
2025-05-01,18,1,44.89,24.81,94.18,4,9,2,True,163.88,True,5.0,5167,2,5,2,2,1,1,3,3,1
2025-05-02,26,3,26.28,37.52,63.83,5,7,5,False,127.63,True,5.67,5168,1,3,2,2,1,1,2,3,2
2025-05-03,18,3,39.78,20.55,70.62,1,9,5,True,130.95,True,5.0,5169,2,5,1,2,1,1,3,3,1
2025-05-03,32,5,36.79,12.73,78.48,8,8,6,True,128.0,True,7.33,5170,1,2,2,2,2,2,2,3,2
2025-05-01,23,4,25.99,15.85,66.21,5,7,6,True,108.05,True,6.0,5171,1,1,2,2,1,2,2,3,1
2025-05-01,26,3,5.97,4.8,84.73,8,2,5,True,95.5,False,5.0,5172,2,2,2,1,2,1,1,3,2
2025-05-01,28,2,34.85,36.47,53.33,8,7,4,True,124.65,True,6.33,5173,2,4,2,2,2,1,2,3,2
2025-05-01,28,2,26.9,38.61,83.33,3,10,4,True,148.84,True,5.67,3381,1,2,3,3,1,1,3,3,2
2025-05-01,27,3,47.63,51.84,59.99,5,7,6,True,159.46,False,6.0,5174,1,5,2,1,1,2,2,3,2
2025-05-03,23,3,18.12,43.23,56.61,9,8,6,True,117.96,True,7.67,5175,2,2,3,2,3,2,2,3,1
2025-05-03,27,3,21.13,59.23,85.21,1,5,9,True,165.57,True,5.0,5176,2,3,2,3,1,3,1,3,2
2025-05-01,27,3,13.41,31.77,25.17,5,8,7,True,70.35,True,6.67,5177,2,1,2,2,1,2,2,3,2
2025-05-01,27,3,29.41,51.35,0.49,8,9,3,True,81.25,True,6.67,1685,1,5,3,3,2,1,3,3,2
2025-05-01,31,3,13.64,45.77,98.29,8,10,5,False,157.7,True,7.67,2232,2,1,1,2,2,1,3,3,2
2025-05-03,25,5,47.06,9.25,6.2,4,9,3,True,62.51,True,5.33,5178,1,1,1,3,1,1,3,3,2
2025-05-03,18,1,14.26,35.86,87.88,6,10,8,False,138.0,False,8.0,5179,1,5,2,1,2,2,3,3,1
2025-05-01,27,5,4.97,11.07,57.75,8,9,7,True,73.79,True,8.0,5180,1,5,2,2,2,2,3,3,2
2025-05-02,18,2,10.88,33.06,31.24,8,10,3,True,75.18,False,7.0,5181,1,2,2,1,2,1,3,3,1
2025-05-02,27,3,15.51,57.01,17.44,4,7,3,True,89.96,True,4.67,1802,1,3,2,2,1,1,2,3,2
2025-05-03,24,5,4.62,39.62,42.58,6,9,4,True,86.82,True,6.33,2870,1,1,2,2,2,1,3,3,1
2025-05-02,18,2,34.9,37.65,31.92,6,9,3,True,104.47,True,6.0,5182,2,1,1,3,2,1,3,3,1
2025-05-01,23,3,2.1,5.6,16.41,1,6,7,False,24.11,True,4.67,5183,2,3,1,2,1,2,2,3,1
2025-05-01,22,5,26.46,29.41,73.06,10,1,6,True,128.93,True,5.67,3325,1,1,2,2,3,2,1,3,1
2025-05-02,25,3,24.19,40.05,67.48,6,9,7,True,131.72,True,7.33,5184,3,3,2,3,2,2,3,3,2
2025-05-01,25,3,5.38,12.32,24.68,6,5,6,True,42.38,True,5.67,3766,3,3,2,2,2,2,1,3,2
2025-05-03,26,2,33.35,40.44,77.37,4,7,10,False,151.16,False,7.0,5185,3,5,2,1,1,3,2,3,2
2025-05-01,25,5,29.04,11.98,40.17,1,8,3,True,81.19,True,4.0,5186,1,4,2,2,1,1,2,3,2
2025-05-02,23,5,33.3,49.54,42.84,3,8,6,True,125.68,True,5.67,3956,1,2,1,2,1,2,2,3,1
2025-05-01,25,2,8.98,10.85,87.43,9,6,6,False,107.26,True,7.0,2428,2,3,1,2,3,2,2,3,2
2025-05-01,27,4,22.03,31.98,82.67,3,9,6,True,136.68,True,6.0,5187,1,4,1,2,1,2,3,3,2
2025-05-03,18,3,16.04,30.71,14.97,8,9,2,True,61.72,False,6.33,5188,1,1,2,1,2,1,3,3,1
2025-05-01,18,5,38.73,54.92,52.41,7,7,4,True,146.06,True,6.0,5189,2,5,1,2,2,1,2,3,1
2025-05-01,26,2,16.61,59.22,40.39,5,8,3,True,116.22,True,5.33,241,2,3,1,2,1,1,2,3,2
2025-05-02,28,5,18.04,37.93,69.94,8,10,1,True,125.91,True,6.33,4316,1,2,1,3,2,1,3,3,2
2025-05-03,18,4,15.68,19.28,18.79,4,9,9,True,53.75,True,7.33,5190,1,2,1,2,1,3,3,3,1
2025-05-01,27,5,27.95,45.94,34.56,8,6,6,False,108.45,True,6.67,5191,1,4,1,2,2,2,2,3,2
2025-05-02,22,5,1.1,26.41,49.63,6,7,9,False,77.14,True,7.33,3948,2,2,2,2,2,3,2,3,1
2025-05-01,19,2,30.22,45.6,63.34,2,9,2,True,139.16,True,4.33,5192,1,4,2,2,1,1,3,3,1
2025-05-02,33,3,15.5,28.91,55.26,8,7,4,True,99.67,True,6.33,3473,1,5,2,2,2,1,2,3,2
2025-05-01,25,3,25.69,31.83,78.29,3,8,2,False,135.81,True,4.33,4747,1,2,1,2,1,1,2,3,2
2025-05-02,23,4,15.7,42.66,60.27,4,1,6,True,118.63,True,3.67,5193,1,4,1,3,1,2,1,3,1
2025-05-03,26,1,13.95,37.92,79.4,4,7,7,False,131.27,False,6.0,5194,2,4,2,1,1,2,2,3,2
2025-05-03,24,3,22.16,7.68,72.08,4,8,3,True,101.92,True,5.0,3279,2,3,2,3,1,1,2,3,1
2025-05-01,26,3,9.78,29.27,77.48,10,8,5,True,116.53,True,7.67,5195,2,2,1,2,3,1,2,3,2
2025-05-03,28,3,10.71,11.22,10.18,4,7,2,True,32.11,True,4.33,3996,1,3,1,2,1,1,2,3,2
2025-05-03,20,3,30.12,4.05,79.55,6,10,4,True,113.72,True,6.67,5196,3,5,2,2,2,1,3,3,1
