ticket_id,ticket_type,ticket_price,purchase_date,attendance_date,entry_time,was_present,attendee_id,age,gender,origin_city,transport_used,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,stages_visited,top_artist_seen,hours_spent,satisfaction_score,security_rating,cleanliness_rating,recommend_to_friend
TCK100367,1-day Pass,350,2025-02-01,2025-05-03,16:06:00,True,ATD200367,22,Female,Barcelona,Train,5,42.58,6.28,58.07,Cash,Electronic,4,Artist D,10.4,6,7,2,Yes
TCK107865,3-day Pass,80,2025-02-12,2025-05-02,14:56:00,True,ATD207865,23,Female,Madrid,Car,1,35.81,45.03,77.44,Cash,Pop,4,Artist C,7.0,2,9,2,Yes
TCK105509,,210,2025-04-03,2025-05-02,17:35:00,True,ATD205509,21,Female,Valencia,Car,5,13.08,18.43,3.95,Card,Rock,3,Artist D,8.6,6,9,7,nO
TCK100141,VIP,210,2025-02-23,2025-05-02,19:36:00,True,ATD200141,28,Female,Barcelona,Bus,5,48.06,34.89,97.01,Card,Rock,4,Artist C,3.7,8,9,5,Yes
TCK107802,3-day Pass,80,2025-03-15,2025-05-03,16:34:00,True,ATD207802,22,Male,Madrid,Car,2,42.65,3.68,67.58,Card,Regueton,1,Artist B,4.2,6,6,3,Yes
TCK105218,1-day Pass,350,2025-04-24,2025-05-03,15:38:00,True,ATD205218,29,Female,Barcelona,Train,4,8.05,17.17,1.98,Card,hiphop,4,Artist E,4.0,8,9,8,Yes
TCK105253,3-day Pass,210,2025-04-22,2025-05-03,18:16:00,True,ATD205253,33,Male,Madrid,Bus,4,41.29,29.13,89.85,Card,Pop,1,Artist B,4.0,5,10,9,nO
TCK106795,3-day Pass,80,2025-04-08,2025-05-03,18:34:00,True,ATD206795,26,Female,Barcelona,Car,2,2.31,33.82,33.46,Card,Pop,2,Artist B,10.7,4,9,4,Yes
TCK102365,3-day Pass,80,2025-03-18,2025-05-02,19:14:00,True,ATD202365,31,Male,Madrid,Bus,3,2.95,32.06,56.73,Card,Pop,4,Artist B,8.5,8,10,5,Yes
TCK104397,3-day Pass,350,2025-02-02,2025-05-02,17:58:00,True,ATD204397,29,Female,Valencia,Plane,4,13.19,14.82,87.31,Card,Rock,2,Artist C,4.1,9,6,3,Yes
TCK100955,3-day Pass,350,2025-02-18,2025-05-03,18:06:00,True,ATD200955,24,Female,Madrid,Other,4,27.14,9.79,53.97,Cash,Pop,2,Artist E,4.4,7,9,4,nO
TCK101677,,80,2025-02-13,2025-05-01,15:34:00,True,ATD201677,27,Female,Sevilla,Plane,3,11.64,11.17,99.56,Cash,Rock,1,Artist D,8.6,8,9,3,Yes
TCK101902,3-day Pass,350,2025-04-13,2025-05-01,19:27:00,True,ATD201902,28,Female,Barcelona,Other,2,14.51,20.67,80.33,Festival App,Rock,3,Artist C,9.6,7,6,10,Yes
TCK101621,3-day Pass,210,2025-04-22,2025-05-01,22:15:00,True,ATD201621,30,Male,Valencia,Plane,4,29.61,5.42,68.89,Card,hiphop,3,Artist A,11.3,1,9,8,Yes
TCK103354,3-day Pass,350,2025-03-19,2025-05-01,21:27:00,True,ATD203354,25,Female,Barcelona,Bus,4,28.21,40.42,84.41,Card,Rock,4,Artist D,9.3,8,6,9,Yes
TCK103178,1-day Pass,210,2025-02-05,2025-05-01,15:12:00,True,ATD203178,28,Male,Barcelona,Car,4,17.91,0.25,98.9,Card,Pop,2,Artist A,10.7,8,9,7,nO
TCK106754,,210,2025-04-16,2025-05-03,15:15:00,True,ATD206754,27,Female,Barcelona,Bus,5,18.31,18.28,63.57,Cash,Rock,3,Artist E,8.4,7,9,2,nO
TCK105912,1-day Pass,80,2025-03-05,2025-05-02,19:50:00,True,ATD205912,23,Other,Madrid,Plane,4,5.18,59.36,45.51,Cash,Rock,3,Artist D,7.1,10,8,2,Yes
TCK103697,VIP,80,2025-04-27,2025-05-01,20:06:00,True,ATD203697,18,Male,Madrid,Car,3,19.31,10.83,27.95,Card,Rock,4,Artist B,5.5,6,6,6,Yes
TCK100874,3-day Pass,210,2025-03-28,2025-05-02,18:54:00,True,ATD200874,24,Female,Madrid,Bus,1,2.58,49.55,26.24,Card,Rock,1,Artist C,4.3,10,8,8,nO
TCK105782,3-day Pass,350,2025-02-26,2025-05-03,22:50:00,True,ATD205782,23,Other,Sevilla,Train,4,44.98,57.35,46.39,Card,Pop,1,Artist A,3.2,4,4,9,Yes
TCK105363,3-day Pass,350,2025-02-09,2025-05-01,18:02:00,True,ATD205363,25,Male,Madrid,Bus,4,24.18,12.05,14.04,Card,Pop,1,Artist D,10.2,4,9,10,Yes
TCK105097,3-day Pass,210,2025-04-04,2025-05-03,15:19:00,True,ATD205097,24,Other,Madrid,Train,3,48.43,26.8,31.07,Cash,Pop,2,Artist C,9.3,9,7,6,Yes
TCK102644,VIP,350,2025-02-08,2025-05-03,21:03:00,True,ATD202644,31,Male,Barcelona,Other,2,14.9,31.79,31.28,Card,Hip-Hop,3,Artist C,5.1,8,10,3,Yes
TCK100009,1-day Pass,350,2025-03-29,2025-05-02,17:00:00,True,ATD200009,22,Female,Valencia,Car,2,22.81,55.41,95.64,Cash,Regueton,2,Artist C,3.2,8,5,10,nO
TCK103821,3-day Pass,80,2025-03-03,2025-05-02,14:13:00,True,ATD203821,27,Female,Madrid,Train,2,9.65,27.29,89.5,Card,hiphop,1,Artist A,10.5,9,7,3,nO
TCK100546,3-day Pass,350,2025-04-25,2025-05-01,18:15:00,True,ATD200546,31,Female,Barcelona,Car,3,47.93,14.46,79.59,Card,Rock,1,Artist E,9.2,5,7,2,nO
TCK101847,3-day Pass,210,2025-03-02,2025-05-02,17:49:00,True,ATD201847,23,Female,Sevilla,Plane,5,6.77,22.35,98.37,Cash,Rock,2,Artist B,7.4,9,6,3,Yes
TCK106828,1-day Pass,210,2025-02-17,2025-05-03,19:28:00,True,ATD206828,30,Male,Madrid,Plane,2,13.65,39.31,27.17,Cash,Rock,2,Artist B,6.2,6,9,4,Yes
TCK108074,1-day Pass,350,2025-04-27,2025-05-03,21:29:00,True,ATD208074,27,Female,Barcelona,Car,3,14.84,53.42,22.51,Cash,Pop,4,Artist C,3.4,8,6,4,Yes
TCK100307,3-day Pass,350,2025-03-10,2025-05-02,19:45:00,True,ATD200307,23,Male,Sevilla,Plane,4,40.11,59.55,52.71,Cash,Rock,3,Artist E,6.0,8,7,7,nO
TCK100704,1-day Pass,350,2025-03-25,2025-05-03,18:03:00,True,ATD200704,27,Female,Sevilla,Plane,3,27.87,32.0,1.44,Festival App,Rock,1,Artist D,11.7,8,4,3,Yes
TCK109049,3-day Pass,80,2025-03-03,2025-05-01,15:27:00,True,ATD209049,29,Male,Valencia,Bus,5,11.76,28.53,87.77,Card,Reggaeton,4,Artist B,5.0,7,9,8,Yes
TCK101102,3-day Pass,210,2025-04-07,2025-05-01,18:26:00,True,ATD201102,23,Male,Valencia,Plane,3,26.93,9.21,53.12,Cash,Rock,1,Artist A,2.1,6,10,4,Yes
TCK102312,3-day Pass,350,2025-03-01,2025-05-02,19:09:00,True,ATD202312,29,Female,Valencia,Train,3,17.32,6.5,66.2,Card,hiphop,1,Artist E,7.9,4,9,4,Yes
TCK107082,3-day Pass,210,2025-04-14,2025-05-01,21:22:00,True,ATD207082,28,Other,Barcelona,Car,1,14.66,46.16,27.89,Card,Pop,1,Artist A,3.4,8,8,9,nO
TCK108149,3-day Pass,80,2025-04-21,2025-05-01,17:59:00,True,ATD208149,28,Female,Valencia,Train,1,38.05,53.93,14.54,Card,Electronic,3,Artist C,6.2,4,8,5,nO
TCK107324,3-day Pass,80,2025-04-17,2025-05-02,18:42:00,True,ATD207324,24,Female,Madrid,Bus,4,44.81,44.44,15.2,Card,hiphop,3,Artist A,9.7,7,4,7,Yes
TCK108094,3-day Pass,80,2025-03-06,2025-05-03,20:16:00,True,ATD208094,22,Male,Barcelona,Bus,3,16.14,55.33,92.62,Card,Regueton,2,Artist A,8.8,8,6,3,Yes
TCK103415,3-day Pass,350,2025-03-17,2025-05-02,18:04:00,True,ATD203415,23,Female,Sevilla,Plane,2,1.25,54.03,99.8,Festival App,Electronic,1,Artist A,8.3,1,6,3,nO
TCK101929,1-day Pass,80,2025-03-04,2025-05-01,18:46:00,True,ATD201929,27,Female,Madrid,Bus,4,15.07,51.83,26.3,Cash,Rock,4,Artist A,9.0,1,8,6,Yes
TCK106881,VIP,80,2025-02-10,2025-05-03,15:51:00,True,ATD206881,23,Female,Sevilla,Other,5,18.56,21.46,63.24,Cash,Rock,2,Artist A,4.8,7,8,6,Yes
TCK100624,3-day Pass,80,2025-03-05,2025-05-03,15:07:00,True,ATD200624,24,Female,Madrid,Plane,4,4.23,57.39,4.05,Card,Pop,3,Artist D,10.1,6,9,8,Yes
TCK104879,3-day Pass,210,2025-02-11,2025-05-02,21:13:00,True,ATD204879,27,Female,Madrid,Bus,2,33.1,41.39,9.33,Cash,hiphop,1,Artist D,2.5,8,9,7,nO
TCK106883,VIP,80,2025-04-11,2025-05-02,14:45:00,True,ATD206883,20,Female,Sevilla,Plane,2,26.41,29.59,31.83,Cash,Pop,1,Artist A,3.1,6,6,8,Yes
TCK107882,3-day Pass,80,2025-03-03,2025-05-03,15:02:00,True,ATD207882,28,Female,Madrid,Car,1,39.53,36.78,5.74,Festival App,Pop,2,Artist A,6.1,6,7,3,Yes
TCK108564,3-day Pass,80,2025-03-07,2025-05-03,17:22:00,True,ATD208564,30,Male,Madrid,Other,5,20.98,10.35,84.88,Cash,Pop,2,Artist E,2.9,8,7,4,Yes
TCK108038,3-day Pass,80,2025-04-22,2025-05-03,19:51:00,True,ATD208038,25,Other,Sevilla,Bus,2,5.57,49.09,37.32,Card,Rock,2,Artist B,4.6,6,10,6,nO
TCK106472,VIP,210,2025-02-02,2025-05-02,20:19:00,True,ATD206472,31,Male,Barcelona,Other,5,16.82,39.47,0.32,Card,Electronic,2,Artist B,6.6,10,9,3,Yes
TCK103082,3-day Pass,350,2025-04-28,2025-05-02,20:01:00,True,ATD203082,29,Male,Valencia,Bus,4,31.02,29.73,63.64,Card,Pop,4,Artist A,3.1,4,7,4,nO
TCK104894,3-day Pass,210,2025-03-10,2025-05-02,20:02:00,True,ATD204894,31,Female,Sevilla,Other,4,27.74,39.99,8.9,Card,Pop,3,Artist E,5.0,7,10,7,Yes
TCK108781,1-day Pass,80,2025-04-01,2025-05-01,16:34:00,True,ATD208781,23,Male,Madrid,Plane,5,36.03,25.44,43.42,Card,Rock,3,Artist A,10.0,1,8,8,Yes
TCK103749,3-day Pass,350,2025-04-21,2025-05-01,14:42:00,True,ATD203749,26,Female,Malaga,Car,5,43.81,55.6,6.41,Cash,Rock,3,Artist D,9.5,8,9,6,Yes
TCK100928,3-day Pass,210,2025-03-04,2025-05-03,19:58:00,True,ATD200928,20,Male,Valencia,Plane,2,19.53,11.13,57.3,Card,Pop,4,Artist C,3.9,7,1,8,Yes
TCK106020,3-day Pass,350,2025-04-08,2025-05-02,19:50:00,True,ATD206020,23,Female,Valencia,Car,3,1.52,47.28,13.97,Card,Electronic,4,Artist C,2.1,8,7,1,nO
TCK100020,3-day Pass,350,2025-02-04,2025-05-01,19:05:00,True,ATD200020,24,Male,Valencia,Other,1,17.02,21.73,59.66,Cash,Pop,1,Artist D,8.8,4,9,3,Yes
TCK102456,3-day Pass,80,2025-03-23,2025-05-02,17:03:00,True,ATD202456,18,Female,Valencia,Plane,3,49.85,47.05,58.32,Card,Rock,4,Artist D,11.1,8,7,2,Yes
TCK100451,VIP,350,2025-02-17,2025-05-01,14:28:00,True,ATD200451,32,Male,Barcelona,Other,5,46.38,27.84,81.52,Card,Rock,1,Artist C,10.6,7,10,9,nO
TCK105201,3-day Pass,210,2025-04-25,2025-05-02,21:20:00,True,ATD205201,29,Male,Malaga,Car,4,14.79,54.76,19.38,Card,Rock,2,Artist D,7.9,8,2,5,Yes
TCK108407,3-day Pass,80,2025-03-19,2025-05-02,21:24:00,True,ATD208407,18,Female,Valencia,Car,4,14.16,51.56,98.96,Cash,hiphop,3,Artist B,4.1,8,5,3,Yes
TCK105213,1-day Pass,80,2025-02-03,2025-05-01,15:44:00,True,ATD205213,32,Male,Madrid,Train,2,16.69,58.51,94.02,Card,Pop,4,Artist B,2.1,4,7,7,nO
TCK108889,3-day Pass,350,2025-02-23,2025-05-02,17:20:00,True,ATD208889,24,Male,Madrid,Other,2,41.07,58.05,45.24,Card,hiphop,2,Artist E,10.3,10,5,2,nO
TCK103636,VIP,80,2025-04-04,2025-05-02,16:42:00,True,ATD203636,28,Male,Madrid,Other,4,31.84,34.65,90.04,Card,Rock,2,Artist E,2.5,9,7,3,Yes
TCK107044,3-day Pass,80,2025-02-27,2025-05-03,19:50:00,True,ATD207044,27,Male,Valencia,Plane,5,3.0,6.89,45.43,Festival App,Electronic,3,Artist C,5.6,1,8,2,Yes
TCK103908,1-day Pass,80,2025-02-16,2025-05-02,14:39:00,True,ATD203908,22,Female,Madrid,Bus,2,17.75,48.73,62.41,Card,Pop,3,Artist C,10.1,4,9,6,Yes
TCK105543,1-day Pass,210,2025-02-26,2025-05-02,14:28:00,True,ATD205543,27,Female,Valencia,Bus,5,19.14,47.99,53.03,Card,Electronic,3,Artist B,9.3,7,9,3,Yes
TCK100742,VIP,350,2025-04-05,2025-05-01,20:15:00,True,ATD200742,29,Female,Valencia,Bus,3,16.51,49.42,74.8,Card,Regueton,1,Artist E,3.4,8,9,9,nO
TCK107119,VIP,80,2025-03-04,2025-05-02,15:08:00,True,ATD207119,24,Male,Madrid,Train,5,8.72,7.46,41.05,Card,Pop,1,Artist E,10.1,1,8,3,Yes
TCK108446,3-day Pass,80,2025-04-05,2025-05-01,16:48:00,True,ATD208446,29,Male,Malaga,Car,3,7.04,55.38,7.07,Cash,hiphop,3,Artist A,2.5,8,7,3,Yes
TCK102147,1-day Pass,210,2025-04-29,2025-05-01,14:11:00,True,ATD202147,30,Male,Sevilla,Train,3,22.52,57.64,57.29,Card,hiphop,3,Artist A,5.9,8,9,3,nO
TCK104459,3-day Pass,350,2025-02-20,2025-05-02,17:05:00,True,ATD204459,21,Female,Madrid,Car,5,14.03,8.51,67.01,Card,hiphop,2,Artist D,10.0,6,8,2,nO
TCK105853,3-day Pass,350,2025-03-02,2025-05-02,18:43:00,True,ATD205853,22,Female,Madrid,Other,5,39.96,17.26,37.72,Card,Rock,3,Artist B,6.4,4,8,2,Yes
TCK104795,3-day Pass,80,2025-03-01,2025-05-02,16:04:00,True,ATD204795,29,Male,Barcelona,Train,3,41.77,46.53,22.07,Card,Electronic,4,Artist E,5.9,8,9,4,Yes
TCK102203,VIP,210,2025-02-25,2025-05-02,21:31:00,True,ATD202203,25,Female,Barcelona,Other,3,38.52,42.99,63.74,Cash,Regueton,1,Artist E,8.2,5,8,2,nO
TCK106232,3-day Pass,210,2025-04-25,2025-05-01,16:56:00,True,ATD206232,24,Male,Valencia,Other,5,40.13,27.15,63.88,Card,hiphop,1,Artist E,9.5,9,2,7,Yes
TCK106844,1-day Pass,210,2025-03-18,2025-05-01,16:10:00,True,ATD206844,29,Female,Barcelona,Other,2,32.22,9.84,55.28,Cash,Rock,1,Artist B,11.7,8,2,2,nO
TCK105722,1-day Pass,350,2025-02-08,2025-05-03,21:56:00,True,ATD205722,26,Male,Malaga,Other,1,1.97,4.44,8.38,Card,Rock,3,Artist C,10.0,8,10,6,Yes
TCK108728,,80,2025-04-22,2025-05-03,14:22:00,True,ATD208728,29,Female,Sevilla,Other,1,11.13,3.88,80.39,Card,Rock,2,Artist D,11.6,8,8,2,Yes
TCK105290,3-day Pass,210,2025-03-21,2025-05-02,22:09:00,True,ATD205290,28,Female,Barcelona,Train,2,5.26,13.16,36.6,Cash,Pop,2,Artist E,2.5,3,8,8,nO
TCK101702,3-day Pass,350,2025-04-19,2025-05-01,16:22:00,True,ATD201702,31,Male,Barcelona,Plane,3,24.13,42.58,0.13,Card,hiphop,2,Artist D,10.0,8,10,4,Yes
TCK105362,3-day Pass,80,2025-03-19,2025-05-03,14:55:00,True,ATD205362,23,Female,Sevilla,Car,2,15.72,33.88,96.86,Cash,Hip-Hop,3,Artist D,10.9,6,9,6,nO
TCK105144,3-day Pass,350,2025-03-27,2025-05-01,19:30:00,True,ATD205144,27,Other,Madrid,Other,3,10.46,57.99,76.15,Cash,Pop,4,Artist C,8.6,8,7,4,Yes
TCK101786,3-day Pass,210,2025-03-31,2025-05-03,14:22:00,True,ATD201786,22,Female,Barcelona,Bus,5,21.49,16.57,48.89,Card,Rock,2,Artist C,5.0,8,10,5,nO
TCK107252,1-day Pass,350,2025-02-23,2025-05-01,15:09:00,True,ATD207252,26,Female,Barcelona,Train,5,23.04,9.47,76.14,Festival App,hiphop,4,Artist E,3.5,1,7,2,Yes
TCK106951,3-day Pass,210,2025-03-02,2025-05-02,21:08:00,True,ATD206951,24,Female,Madrid,Train,3,19.93,53.38,4.65,Card,Reggaeton,1,Artist D,3.3,8,9,9,nO
TCK101040,1-day Pass,80,2025-02-06,2025-05-02,22:38:00,True,ATD201040,28,Male,Barcelona,Bus,4,21.41,48.39,76.34,Card,hiphop,1,Artist D,10.6,7,6,6,Yes
TCK106297,3-day Pass,350,2025-03-03,2025-05-03,18:22:00,True,ATD206297,33,Female,Malaga,Bus,2,39.31,37.2,23.37,Cash,hiphop,4,Artist E,11.9,1,7,3,Yes
TCK107191,VIP,210,2025-04-26,2025-05-02,22:23:00,True,ATD207191,24,Female,Valencia,Other,4,3.93,47.06,82.63,Festival App,Electronic,2,Artist A,2.6,6,9,2,Yes
TCK102040,VIP,350,2025-03-24,2025-05-02,16:07:00,True,ATD202040,29,Male,Madrid,Plane,4,0.42,53.41,32.16,Cash,Rock,1,Artist D,11.8,8,7,9,Yes
TCK107250,VIP,80,2025-02-20,2025-05-03,21:28:00,True,ATD207250,25,Female,Valencia,Other,1,24.74,39.21,81.93,Cash,Pop,3,Artist A,8.9,4,10,2,nO
TCK107820,3-day Pass,350,2025-02-04,2025-05-01,18:29:00,True,ATD207820,23,Female,Barcelona,Bus,1,26.22,2.25,25.22,Card,Pop,2,Artist D,2.5,5,9,7,Yes
TCK102973,3-day Pass,80,2025-04-09,2025-05-02,21:11:00,True,ATD202973,18,Female,Madrid,Other,3,30.1,18.44,71.3,Card,Rock,4,Artist B,10.4,9,10,10,nO
TCK106513,3-day Pass,80,2025-02-27,2025-05-03,18:54:00,True,ATD206513,26,Male,Barcelona,Other,3,11.75,52.22,24.05,Card,Pop,4,Artist B,6.4,6,9,3,Yes
TCK107383,1-day Pass,210,2025-04-24,2025-05-01,22:19:00,True,ATD207383,28,Female,Madrid,Train,3,28.44,54.78,15.06,Card,hiphop,2,Artist A,10.1,1,7,6,Yes
TCK107084,1-day Pass,80,2025-02-20,2025-05-02,14:28:00,True,ATD207084,18,Male,Barcelona,Train,3,8.45,36.81,90.57,Card,hiphop,2,Artist E,4.2,6,8,9,nO
TCK103221,3-day Pass,80,2025-03-03,2025-05-02,14:16:00,True,ATD203221,21,Female,Barcelona,Car,5,28.01,35.95,12.77,Cash,Hip-Hop,3,Artist D,8.8,4,7,5,Yes
TCK103500,3-day Pass,350,2025-03-31,2025-05-02,22:01:00,True,ATD203500,18,Female,Madrid,Train,2,23.96,44.65,16.37,Card,Rock,4,Artist D,2.2,4,8,5,Yes
TCK101894,1-day Pass,350,2025-04-28,2025-05-03,20:46:00,True,ATD201894,26,Male,Valencia,Train,5,14.19,40.88,57.87,Card,Rock,4,Artist B,10.6,8,8,6,Yes
TCK104266,1-day Pass,210,2025-02-16,2025-05-03,14:46:00,True,ATD204266,26,Female,Sevilla,Bus,1,7.89,3.5,96.61,Card,hiphop,2,Artist E,8.7,4,8,6,Yes
TCK105655,1-day Pass,80,2025-03-22,2025-05-02,21:52:00,True,ATD205655,32,Female,Valencia,Bus,5,38.47,28.92,35.23,Card,Pop,3,Artist D,11.1,9,9,3,Yes
TCK107089,1-day Pass,210,2025-04-02,2025-05-01,17:49:00,True,ATD207089,24,Male,Sevilla,Plane,3,15.08,9.83,97.0,Card,hiphop,2,Artist B,10.2,7,6,6,Yes
TCK106127,3-day Pass,350,2025-03-13,2025-05-03,19:56:00,True,ATD206127,18,Female,Madrid,Bus,2,30.99,39.69,56.42,Card,Rock,4,Artist A,4.6,6,6,8,nO
TCK104775,3-day Pass,210,2025-02-22,2025-05-03,21:14:00,True,ATD204775,25,Male,Madrid,Car,5,13.96,3.41,91.45,Cash,Rock,1,Artist B,5.1,4,9,10,nO
TCK103060,3-day Pass,80,2025-03-15,2025-05-03,14:50:00,True,ATD203060,31,Female,Barcelona,Bus,3,38.21,13.43,14.17,Cash,Pop,3,Artist E,11.6,6,8,3,Yes
TCK108099,3-day Pass,80,2025-03-05,2025-05-02,20:11:00,True,ATD208099,20,Female,Barcelona,Train,3,31.06,40.89,22.39,Card,Rock,4,Artist E,3.5,8,9,3,Yes
TCK104745,3-day Pass,210,2025-03-27,2025-05-02,15:54:00,True,ATD204745,32,Male,Madrid,Train,2,10.55,24.58,63.12,Card,Pop,2,Artist C,4.8,8,7,6,Yes
TCK108604,3-day Pass,210,2025-02-06,2025-05-01,17:55:00,True,ATD208604,18,Male,Madrid,Bus,5,6.86,54.27,97.41,Card,hiphop,1,Artist A,10.6,1,8,2,nO
TCK101471,VIP,350,2025-02-08,2025-05-01,20:53:00,True,ATD201471,22,Female,Madrid,Plane,2,24.12,58.77,61.07,Card,Rock,3,Artist B,6.3,8,9,9,Yes
TCK103272,3-day Pass,80,2025-04-28,2025-05-01,21:59:00,True,ATD203272,23,Other,Madrid,Train,3,2.76,51.97,34.62,Cash,Rock,4,Artist A,5.7,5,6,4,nO
TCK107377,3-day Pass,210,2025-02-09,2025-05-02,18:17:00,True,ATD207377,24,Female,Madrid,Car,3,49.91,6.8,71.24,Card,Pop,2,Artist D,3.7,3,2,4,nO
TCK105330,3-day Pass,210,2025-04-27,2025-05-01,16:07:00,True,ATD205330,20,Female,Barcelona,Plane,5,9.0,51.11,83.9,Cash,Rock,2,Artist C,10.8,5,7,3,nO
TCK107440,VIP,210,2025-03-10,2025-05-03,21:55:00,True,ATD207440,28,Female,Madrid,Train,3,30.64,32.07,62.96,Cash,Rock,3,Artist D,7.6,5,10,4,Yes
TCK103921,1-day Pass,350,2025-04-05,2025-05-02,19:15:00,True,ATD203921,27,Female,Sevilla,Other,4,36.56,16.8,25.17,Festival App,Rock,4,Artist C,9.9,9,8,9,nO
TCK101406,3-day Pass,80,2025-03-27,2025-05-01,14:30:00,True,ATD201406,23,Female,Barcelona,Train,4,17.89,46.18,15.41,Cash,hiphop,1,Artist C,8.7,1,5,4,nO
TCK104844,VIP,350,2025-04-08,2025-05-03,20:50:00,True,ATD204844,21,Female,Barcelona,Other,2,43.1,6.32,47.74,Card,Pop,2,Artist D,7.0,4,6,6,nO
TCK103895,3-day Pass,210,2025-04-21,2025-05-01,14:32:00,True,ATD203895,27,Female,Madrid,Train,3,39.67,15.75,84.2,Card,Pop,3,Artist D,9.9,1,9,3,nO
TCK109262,VIP,210,2025-02-15,2025-05-01,15:44:00,True,ATD209262,22,Male,Madrid,Car,3,18.49,51.56,76.52,Festival App,hiphop,4,Artist A,9.2,4,7,7,Yes
TCK106212,3-day Pass,210,2025-02-19,2025-05-03,17:35:00,True,ATD206212,27,Male,Sevilla,Bus,4,20.61,29.79,13.82,Card,Rock,1,Artist E,8.8,9,8,5,nO
TCK104208,VIP,210,2025-03-10,2025-05-03,21:54:00,True,ATD204208,18,Male,Valencia,Plane,3,10.95,38.91,79.75,Card,Rock,2,Artist C,3.2,5,7,5,nO
TCK102954,3-day Pass,80,2025-03-12,2025-05-02,20:29:00,True,ATD202954,24,Female,Barcelona,Other,5,28.18,22.75,32.73,Card,Rock,1,Artist C,4.3,4,7,5,Yes
TCK108429,3-day Pass,210,2025-02-19,2025-05-01,20:46:00,True,ATD208429,23,Female,Madrid,Car,4,43.14,27.27,90.98,Card,hiphop,2,Artist B,9.0,4,8,4,Yes
TCK106980,3-day Pass,350,2025-02-12,2025-05-02,21:42:00,True,ATD206980,23,Female,Sevilla,Other,3,26.93,14.41,23.25,Festival App,Reggaeton,4,Artist E,8.0,7,7,7,nO
TCK105771,VIP,350,2025-03-12,2025-05-01,15:20:00,True,ATD205771,21,Female,Madrid,Bus,2,43.58,24.89,87.64,Card,Rock,4,Artist D,11.8,8,9,8,Yes
TCK103340,VIP,350,2025-04-24,2025-05-01,17:28:00,True,ATD203340,28,Male,Madrid,Car,2,11.07,32.64,29.42,Cash,Rock,2,Artist B,2.6,6,7,2,Yes
TCK100019,3-day Pass,350,2025-02-18,2025-05-02,18:10:00,True,ATD200019,26,,Barcelona,Other,4,43.69,37.88,32.93,Cash,hiphop,2,Artist C,5.3,2,10,5,nO
TCK108841,VIP,350,2025-04-12,2025-05-01,14:15:00,True,ATD208841,18,Male,Barcelona,Train,5,36.55,10.82,93.53,Card,Reggaeton,3,Artist A,2.9,8,4,6,Yes
TCK108340,3-day Pass,350,2025-03-31,2025-05-03,14:42:00,True,ATD208340,23,Male,Barcelona,Plane,3,25.18,53.35,83.83,Card,Rock,4,Artist C,3.3,9,10,4,Yes
TCK106342,3-day Pass,350,2025-04-03,2025-05-03,16:00:00,True,ATD206342,21,Male,Madrid,Plane,2,7.48,37.26,54.55,Cash,hiphop,3,Artist A,9.6,8,6,2,nO
TCK106230,3-day Pass,80,2025-03-19,2025-05-01,18:21:00,True,ATD206230,18,Other,Madrid,Other,2,16.67,41.69,30.55,Cash,Pop,3,Artist A,9.6,8,6,2,Yes
TCK100242,3-day Pass,80,2025-03-13,2025-05-02,20:55:00,True,ATD200242,26,Female,Barcelona,Other,4,22.5,20.9,44.84,Card,hiphop,1,Artist C,8.0,10,10,3,Yes
TCK100948,1-day Pass,210,2025-04-01,2025-05-03,15:33:00,True,ATD200948,28,Female,Valencia,Train,4,30.6,21.39,80.24,Cash,Rock,2,Artist D,4.7,8,7,3,nO
TCK105230,3-day Pass,80,2025-04-16,2025-05-02,21:57:00,True,ATD205230,30,Male,Madrid,Car,2,19.7,14.24,92.96,Cash,Rock,4,Artist D,6.9,8,6,2,Yes
TCK106566,3-day Pass,350,2025-03-27,2025-05-01,18:26:00,True,ATD206566,20,Female,Madrid,Train,3,15.8,32.6,27.47,Cash,Regueton,4,Artist E,2.7,2,7,4,Yes
TCK106714,3-day Pass,80,2025-02-08,2025-05-03,19:35:00,True,ATD206714,31,Female,Madrid,Other,2,15.45,48.55,38.15,Card,Rock,2,Artist D,3.0,6,10,7,nO
TCK107641,VIP,350,2025-03-19,2025-05-02,22:44:00,True,ATD207641,24,Male,Barcelona,Plane,2,46.43,2.87,25.08,Card,Regueton,1,Artist A,7.2,7,10,6,nO
TCK107578,VIP,210,2025-03-12,2025-05-02,15:40:00,True,ATD207578,18,Female,Barcelona,Other,5,38.21,18.33,67.06,Cash,Electronic,1,Artist A,5.0,3,10,7,nO
TCK100228,3-day Pass,80,2025-02-24,2025-05-01,18:13:00,True,ATD200228,23,Male,Barcelona,Plane,3,35.26,13.97,93.16,Cash,Rock,2,Artist D,7.0,1,5,7,Yes
TCK103747,VIP,350,2025-03-26,2025-05-01,19:42:00,True,ATD203747,29,Female,Barcelona,Plane,5,13.89,8.99,65.55,Card,Pop,4,Artist E,8.1,4,5,4,Yes
TCK105574,3-day Pass,210,2025-04-19,2025-05-01,18:43:00,True,ATD205574,18,Female,Madrid,Other,2,48.05,17.1,65.29,Card,Rock,4,Artist A,6.7,8,6,3,nO
TCK108332,3-day Pass,210,2025-03-10,2025-05-01,17:37:00,True,ATD208332,23,Female,Madrid,Other,3,3.29,54.21,98.33,Card,Rock,3,Artist A,7.2,4,6,5,nO
