ticket_id,ticket_type,ticket_price,purchase_date,attendance_date,entry_time,was_present,attendee_id,age,gender,origin_city,transport_used,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,stages_visited,top_artist_seen,hours_spent,satisfaction_score,security_rating,cleanliness_rating,recommend_to_friend
TCK107285,VIP,200,2025-03-14,2025-05-01,16:08:00,True,ATD207285,26,Female,Madrid,Other,1,40.25,54.24,40.73,Card,Electronic,2,Artist C,8.3,8.0,9.5,5.0,Yes
TCK104238,3-day Pass,150,2025-03-17,2025-05-03,21:01:00,True,ATD204238,38,Other,Barcelona,Train,2,11.01,56.56,33.77,Card,Pop,3,Artist B,4.6,8.0,9.5,8.0,Yes
TCK105346,3-day Pass,200,2025-03-05,2025-05-01,22:39:00,True,ATD205346,32,Other,Madrid,Bus,4,27.85,7.94,6.84,Festival App,Pop,2,Artist C,2.6,5.0,6.5,6.5,Yes
TCK105972,3-day Pass,80,2025-02-14,2025-05-02,14:11:00,True,ATD205972,55,Male,Sevilla,Other,5,42.93,37.6,55.93,Card,Rock,3,Artist A,10.5,8.0,8.0,6.5,Yes
TCK100258,1-day Pass,200,2025-04-30,2025-05-03,19:31:00,True,ATD200258,47,Male,Madrid,Train,2,12.51,50.29,34.79,Festival App,Pop,2,Artist B,3.7,8.0,5.0,9.5,nO
TCK102061,1-day Pass,150,2025-02-05,2025-05-03,21:05:00,True,ATD202061,20,Other,Madrid,Car,2,38.9,6.15,73.32,cash ,Hip-Hop,4,Artist B,5.1,5.0,9.5,5.0,nO
TCK103186,3-day Pass,150,2025-04-02,2025-05-01,19:16:00,True,ATD203186,35,Other,Barcelona,Bus,4,45.45,49.96,40.92,Cash,Rock,3,Artist C,8.2,6.5,8.0,6.5,Yes
TCK100889,3-day Pass,80,2025-02-11,2025-05-03,18:18:00,True,ATD200889,35,Male,Barcelona,Other,4,4.61,9.8,68.56,Festival App,Pop,4,Artist E,5.0,8.0,9.5,6.5,nO
TCK108207,1-day Pass,200,2025-04-11,2025-05-01,19:12:00,True,ATD208207,48,Male,Valencia,Other,4,48.09,32.91,80.68,Card,Rock,2,Artist C,8.0,6.5,8.0,6.5,Yes
TCK109051,3-day Pass,80,2025-04-11,2025-05-02,20:39:00,True,ATD209051,36,Other,Barcelona,Plane,5,15.85,10.32,87.18,Card,Hip-Hop,3,Artist D,9.1,9.5,8.0,6.5,Yes
TCK101803,VIP,150,2025-03-08,2025-05-03,19:40:00,True,ATD201803,41,Female,Madrid,Car,1,22.15,0.61,69.49,Cash,Electronic,1,Artist D,5.3,6.5,5.0,6.5,nO
TCK105957,VIP,150,2025-02-26,2025-05-02,15:28:00,True,ATD205957,36,Female,Madrid,Other,4,29.7,33.26,94.28,Festival App,Pop,1,Artist D,5.7,9.5,9.5,6.5,nO
TCK106013,3-day Pass,200,2025-02-11,2025-05-03,15:54:00,True,ATD206013,25,Female,Barcelona,Plane,2,33.67,7.05,34.48,Festival App,Rock,3,Artist A,10.1,9.5,5.0,9.5,nO
TCK104683,VIP,80,2025-04-30,2025-05-02,17:16:00,True,ATD204683,34,Female,Madrid,Other,2,8.61,36.96,96.63,Festival App,Electronic,2,Artist E,2.4,9.5,8.0,8.0,nO
TCK103627,3-day Pass,200,2025-02-02,2025-05-02,15:56:00,True,ATD203627,50,Other,Barcelona,Bus,5,48.77,4.79,97.83,Cash,Pop,1,Artist E,10.4,6.5,6.5,9.5,Yes
TCK107096,VIP,200,2025-04-11,2025-05-02,21:53:00,True,ATD207096,49,Other,Madrid,Train,2,24.62,41.86,45.36,Festival App,Hip-Hop,4,Artist A,4.9,8.0,5.0,6.5,Yes
TCK108416,3-day Pass,200,2025-04-09,2025-05-03,22:16:00,True,ATD208416,31,Other,Barcelona,Bus,3,9.73,4.5,91.81,Card,Pop,2,Artist C,6.2,8.0,5.0,5.0,nO
TCK108659,3-day Pass,80,2025-03-20,2025-05-02,22:53:00,True,ATD208659,38,Male,Barcelona,Other,1,22.51,36.39,63.28,Cash,Reggaeton,1,Artist E,9.2,8.0,6.5,8.0,Yes
TCK101201,VIP,150,2025-03-20,2025-05-02,17:08:00,True,ATD201201,19,Other,Sevilla,Train,3,2.75,30.05,7.83,Card,Hip-Hop,2,Artist C,2.6,8.0,5.0,6.5,Yes
TCK104201,1-day Pass,150,2025-02-25,2025-05-02,21:41:00,True,ATD204201,38,Female,Barcelona,Other,5,10.1,56.31,81.83,Festival App,Rock,2,Artist A,5.8,5.0,8.0,6.5,nO
TCK105955,1-day Pass,80,2025-02-02,2025-05-02,19:37:00,True,ATD205955,22,Other,Sevilla,Train,4,33.0,33.33,87.77,Card,Reggaeton,3,Artist E,9.7,8.0,5.0,9.5,nO
TCK108810,,200,2025-02-12,2025-05-01,19:14:00,True,ATD208810,23,Female,Barcelona,Other,4,4.59,28.29,21.91,Cash,Pop,4,Artist D,9.1,9.5,8.0,8.0,Yes
TCK106089,3-day Pass,150,2025-03-30,2025-05-03,18:28:00,True,ATD206089,34,Other,Barcelona,Car,5,38.47,4.04,52.17,Card,Pop,2,Artist A,3.5,8.0,6.5,6.5,nO
TCK101261,3-day Pass,150,2025-04-08,2025-05-01,18:43:00,True,ATD201261,51,Male,Madrid,Plane,4,28.16,43.2,84.59,Festival App,Pop,4,Artist D,7.8,5.0,8.0,9.5,nO
TCK106856,3-day Pass,80,2025-04-14,2025-05-02,19:21:00,True,ATD206856,36,Female,Madrid,Car,3,43.9,2.3,25.56,Cash,Pop,1,Artist D,5.9,9.5,5.0,6.5,Yes
TCK103100,3-day Pass,200,2025-03-02,2025-05-02,19:06:00,True,ATD203100,56,Female,Sevilla,Plane,5,5.16,21.59,52.62,Cash,Hip-Hop,4,Artist D,11.9,9.5,9.5,9.5,Yes
TCK107262,3-day Pass,200,2025-03-12,2025-05-03,15:31:00,True,ATD207262,31,Male,Barcelona,Other,3,40.4,42.13,27.61,Card,Electronic,2,Artist D,6.7,8.0,6.5,8.0,nO
TCK107940,3-day Pass,80,2025-02-12,2025-05-01,17:47:00,True,ATD207940,31,Other,Madrid,Car,3,9.37,8.62,45.33,Festival App,hiphop,4,Artist E,2.4,6.5,8.0,9.5,Yes
TCK105166,1-day Pass,150,2025-04-20,2025-05-02,21:53:00,True,ATD205166,33,Female,Sevilla,Other,1,37.78,31.76,44.87,Cash,Regueton,3,Artist A,3.4,8.0,5.0,6.5,nO
TCK104710,1-day Pass,200,2025-02-03,2025-05-02,20:00:00,True,ATD204710,49,Female,Valencia,Train,5,42.94,21.94,68.1,Festival App,Hip-Hop,3,Artist A,7.6,6.5,6.5,5.0,Yes
TCK104137,3-day Pass,200,2025-04-29,2025-05-02,22:48:00,True,ATD204137,19,Male,Valencia,Bus,2,39.87,55.66,49.04,Cash,Pop,2,Artist D,2.5,9.5,5.0,8.0,Yes
TCK105676,3-day Pass,80,2025-02-09,2025-05-02,21:57:00,True,ATD205676,41,Female,Madrid,Train,1,2.27,55.77,76.47,Cash,Rock,1,Artist E,4.4,9.5,6.5,8.0,Yes
TCK100796,VIP,200,2025-04-17,2025-05-02,18:43:00,True,ATD200796,50,Male,Madrid,Car,5,26.28,9.72,58.18,Festival App,Electronic,3,Artist B,2.0,8.0,8.0,9.5,nO
TCK103449,3-day Pass,80,2025-02-10,2025-05-02,19:00:00,True,ATD203449,21,Other,Madrid,Train,2,9.63,16.93,53.99,Card,Rock,4,Artist A,10.0,9.5,9.5,8.0,Yes
TCK107966,1-day Pass,80,2025-04-21,2025-05-01,20:06:00,True,ATD207966,35,Male,Barcelona,Plane,4,33.13,31.23,31.52,Cash,Hip-Hop,3,Artist C,2.6,5.0,9.5,9.5,nO
TCK107001,1-day Pass,80,2025-04-21,2025-05-03,18:49:00,True,ATD207001,39,Other,Madrid,Train,5,30.81,57.91,58.52,Cash,Electronic,3,Artist B,7.6,8.0,6.5,6.5,Yes
TCK107399,3-day Pass,80,2025-04-29,2025-05-03,18:17:00,True,ATD207399,22,Female,Barcelona,Bus,1,48.81,12.51,92.38,cash ,Pop,4,Artist C,7.7,8.0,8.0,9.5,nO
TCK104675,3-day Pass,80,2025-03-18,2025-05-01,21:59:00,True,ATD204675,37,Female,Valencia,Other,3,2.2,3.47,5.44,Card,Rock,2,Artist B,8.4,9.5,6.5,8.0,Yes
TCK106323,3-day Pass,150,2025-04-21,2025-05-03,21:41:00,True,ATD206323,45,Female,Madrid,Bus,3,39.28,17.54,47.5,Card,Hip-Hop,3,Artist A,3.7,9.5,8.0,8.0,Yes
TCK102309,3-day Pass,200,2025-03-31,2025-05-03,20:28:00,True,ATD202309,19,Other,Sevilla,Plane,1,29.96,17.85,85.6,Festival App,Rock,4,Artist B,8.2,6.5,8.0,8.0,Yes
TCK107789,3-day Pass,200,2025-03-27,2025-05-03,19:24:00,True,ATD207789,51,Other,Barcelona,Train,3,46.98,50.58,45.03,Festival App,hiphop,3,Artist E,7.0,5.0,6.5,9.5,nO
TCK108812,3-day Pass,150,2025-02-05,2025-05-02,20:33:00,True,ATD208812,43,Male,Madrid,Plane,4,13.73,38.34,35.67,Cash,Rock,2,Artist E,10.2,8.0,6.5,5.0,Yes
TCK104865,3-day Pass,80,2025-02-17,2025-05-03,19:00:00,True,ATD204865,55,Male,Madrid,Other,3,42.86,4.53,20.56,Festival App,Reggaeton,3,Artist D,7.4,8.0,8.0,5.0,Yes
TCK104540,3-day Pass,150,2025-02-08,2025-05-01,21:25:00,True,ATD204540,19,Female,Sevilla,Train,4,28.18,1.22,86.06,Festival App,Rock,3,Artist A,11.0,8.0,8.0,9.5,Yes
TCK108709,3-day Pass,80,2025-03-14,2025-05-01,22:19:00,True,ATD208709,49,Other,Valencia,Bus,2,34.43,47.44,43.83,Card,Electronic,3,Artist B,9.5,8.0,6.5,6.5,nO
TCK105305,VIP,200,2025-02-06,2025-05-01,16:53:00,True,ATD205305,37,Female,Madrid,Plane,3,1.32,38.22,6.01,Festival App,Reggaeton,4,Artist C,8.6,9.5,8.0,6.5,Yes
TCK106591,3-day Pass,200,2025-02-05,2025-05-03,15:28:00,True,ATD206591,36,Female,Barcelona,Car,4,3.03,12.03,36.11,Festival App,Hip-Hop,2,Artist D,10.9,9.5,8.0,6.5,nO
TCK107172,VIP,150,2025-03-14,2025-05-03,21:33:00,True,ATD207172,58,Male,Barcelona,Car,2,29.0,15.54,43.55,Festival App,Electronic,1,Artist B,5.2,6.5,6.5,8.0,nO
TCK104271,3-day Pass,200,2025-03-20,2025-05-02,17:00:00,True,ATD204271,51,Other,Madrid,Train,1,39.57,18.93,94.76,Card,Pop,1,Artist B,6.0,8.0,8.0,8.0,Yes
TCK106900,3-day Pass,80,2025-02-02,2025-05-03,22:42:00,True,ATD206900,32,Other,Barcelona,Train,5,40.82,23.99,55.88,Cash,Pop,2,Artist D,6.1,5.0,6.5,8.0,Yes
TCK106416,1-day Pass,150,2025-03-20,2025-05-01,18:24:00,True,ATD206416,23,Female,Valencia,Other,4,13.6,8.04,29.93,Card,Rock,1,Artist B,6.5,9.5,6.5,5.0,Yes
TCK106926,VIP,80,2025-04-06,2025-05-03,16:19:00,True,ATD206926,19,Female,Barcelona,Train,2,20.84,44.64,66.68,Festival App,Hip-Hop,1,Artist D,4.7,9.5,8.0,6.5,nO
TCK103068,3-day Pass,150,2025-04-25,2025-05-01,15:12:00,True,ATD203068,51,Other,Barcelona,Car,5,41.19,5.08,0.68,Cash,Electronic,4,Artist B,9.5,9.5,9.5,8.0,Yes
TCK102652,1-day Pass,150,2025-02-12,2025-05-01,18:44:00,True,ATD202652,27,Other,Madrid,Train,5,30.83,43.99,70.62,Card,Rock,1,Artist B,2.1,9.5,6.5,6.5,Yes
TCK104445,3-day Pass,80,2025-03-28,2025-05-03,21:02:00,True,ATD204445,27,Female,Madrid,Train,3,43.23,44.16,80.28,Festival App,Rock,4,Artist E,3.8,9.5,8.0,8.0,nO
TCK108641,3-day Pass,150,2025-02-11,2025-05-03,19:23:00,True,ATD208641,41,Female,Sevilla,Car,3,26.5,35.96,86.0,Festival App,Rock,2,Artist B,3.1,8.0,9.5,8.0,Yes
TCK105110,1-day Pass,150,2025-03-05,2025-05-02,16:53:00,True,ATD205110,56,Male,Barcelona,Other,2,35.21,28.28,80.37,Card,Hip-Hop,4,Artist B,10.3,8.0,6.5,5.0,Yes
TCK104868,3-day Pass,200,2025-04-21,2025-05-02,15:29:00,True,ATD204868,48,Male,Barcelona,Train,2,16.57,41.76,61.5,Card,Reggaeton,4,Artist D,5.6,9.5,5.0,9.5,nO
TCK100689,VIP,80,2025-04-25,2025-05-01,20:31:00,True,ATD200689,47,Male,Sevilla,Other,4,4.06,50.68,52.87,Cash,Pop,1,Artist C,10.3,8.0,6.5,8.0,nO
TCK105753,1-day Pass,150,2025-04-28,2025-05-02,20:17:00,True,ATD205753,27,Other,Sevilla,Other,4,25.19,2.12,12.31,Festival App,Rock,1,Artist E,4.3,9.5,8.0,9.5,nO
TCK101475,1-day Pass,80,2025-03-29,2025-05-02,14:45:00,True,ATD201475,30,Female,Barcelona,Train,2,27.13,19.85,28.37,cash ,Reggaeton,1,Artist B,3.6,9.5,8.0,5.0,nO
TCK102520,3-day Pass,150,2025-04-27,2025-05-01,18:56:00,True,ATD202520,39,Female,Barcelona,Plane,1,12.72,34.09,7.28,Cash,Electronic,3,Artist A,7.8,8.0,8.0,6.5,Yes
TCK109011,1-day Pass,80,2025-03-05,2025-05-01,16:49:00,True,ATD209011,39,Other,Barcelona,Bus,5,7.64,14.14,90.33,Cash,Regueton,4,Artist A,11.7,6.5,8.0,9.5,nO
TCK107215,3-day Pass,80,2025-02-13,2025-05-03,14:04:00,True,ATD207215,33,Female,Madrid,Plane,2,15.14,24.43,63.28,Cash,Rock,3,Artist D,6.9,9.5,8.0,9.5,nO
TCK108581,VIP,200,2025-02-21,2025-05-03,19:23:00,True,ATD208581,53,Male,Barcelona,Other,1,10.57,24.08,56.38,cash ,Electronic,1,Artist C,5.5,9.5,8.0,8.0,Yes
TCK108733,3-day Pass,80,2025-02-06,2025-05-01,20:24:00,True,ATD208733,44,Female,Madrid,Car,3,44.88,39.52,15.94,Cash,Rock,1,Artist C,7.7,6.5,8.0,8.0,nO
TCK105158,1-day Pass,80,2025-04-12,2025-05-02,14:08:00,True,ATD205158,59,Other,Madrid,Train,2,40.77,48.41,61.72,Festival App,Electronic,1,Artist A,6.5,9.5,5.0,5.0,Yes
TCK101167,3-day Pass,200,2025-04-28,2025-05-03,19:07:00,True,ATD201167,50,Other,Madrid,Bus,1,42.28,26.9,76.51,Festival App,Pop,1,Artist E,5.4,9.5,8.0,8.0,Yes
TCK102532,3-day Pass,150,2025-04-01,2025-05-03,22:56:00,True,ATD202532,59,Male,Barcelona,Other,5,45.23,43.09,3.57,Festival App,Pop,1,Artist D,5.3,6.5,6.5,6.5,nO
TCK106790,1-day Pass,200,2025-03-17,2025-05-03,17:46:00,True,ATD206790,59,Female,Barcelona,Car,2,25.5,52.1,53.78,Cash,Hip-Hop,3,Artist B,3.0,8.0,8.0,9.5,nO
TCK106510,3-day Pass,80,2025-04-28,2025-05-02,19:20:00,True,ATD206510,22,Female,Sevilla,Bus,1,12.5,34.89,9.14,Card,Pop,4,Artist C,8.1,6.5,5.0,5.0,Yes
TCK102873,3-day Pass,80,2025-03-16,2025-05-03,15:27:00,True,ATD202873,35,Female,Barcelona,Bus,4,46.4,34.54,90.83,Festival App,Rock,2,Artist E,5.5,6.5,8.0,5.0,Yes
TCK107973,3-day Pass,80,2025-04-16,2025-05-02,21:44:00,True,ATD207973,39,Male,Madrid,Bus,4,46.38,15.1,78.26,Cash,Reggaeton,4,Artist E,5.2,9.5,8.0,8.0,nO
TCK100078,3-day Pass,80,2025-04-28,2025-05-01,21:36:00,True,ATD200078,38,Male,Barcelona,Car,1,19.39,34.33,35.84,Cash,Rock,3,Artist E,11.6,9.5,8.0,5.0,Yes
TCK108856,3-day Pass,150,2025-02-19,2025-05-03,22:11:00,True,ATD208856,42,Male,Barcelona,Plane,5,48.96,34.48,43.21,Cash,Pop,2,Artist E,5.7,9.5,8.0,9.5,Yes
TCK106889,3-day Pass,80,2025-02-19,2025-05-03,16:58:00,True,ATD206889,23,Female,Madrid,Plane,2,15.01,13.4,48.27,Festival App,Rock,1,Artist C,4.0,8.0,6.5,8.0,nO
TCK107555,VIP,200,2025-03-02,2025-05-03,21:13:00,True,ATD207555,22,Female,Sevilla,Bus,2,24.41,57.31,35.86,Festival App,Hip-Hop,2,Artist B,5.5,8.0,5.0,5.0,Yes
TCK105123,3-day Pass,80,2025-04-21,2025-05-01,22:46:00,True,ATD205123,41,Male,Barcelona,Bus,3,45.25,1.66,17.54,Festival App,Rock,3,Artist C,4.2,8.0,9.5,9.5,nO
TCK108194,1-day Pass,150,2025-03-17,2025-05-02,19:45:00,True,ATD208194,26,Male,Madrid,Car,2,38.55,9.91,85.13,Card,Hip-Hop,4,Artist B,6.9,6.5,5.0,6.5,nO
TCK103803,VIP,150,2025-02-19,2025-05-01,19:53:00,True,ATD203803,45,Male,Valencia,Other,2,11.65,25.69,40.44,Card,Pop,2,Artist E,9.3,8.0,9.5,8.0,Yes
TCK101935,3-day Pass,200,2025-03-23,2025-05-02,16:13:00,True,ATD201935,18,Other,Valencia,Other,4,31.98,16.28,57.88,Festival App,Hip-Hop,1,Artist E,4.8,9.5,8.0,6.5,nO
TCK103710,3-day Pass,150,2025-02-24,2025-05-01,20:39:00,True,ATD203710,22,Female,Madrid,Other,5,30.79,23.61,7.22,Card,Rock,2,Artist B,3.4,5.0,6.5,8.0,Yes
TCK108911,1-day Pass,200,2025-02-04,2025-05-02,18:30:00,True,ATD208911,40,Other,Madrid,Other,2,1.91,59.08,95.23,Cash,Rock,2,Artist E,7.0,8.0,8.0,9.5,nO
TCK108504,VIP,80,2025-03-28,2025-05-02,22:45:00,True,ATD208504,40,Other,Valencia,Train,2,10.06,13.94,29.69,Card,Hip-Hop,3,Artist E,8.2,8.0,8.0,8.0,nO
TCK104204,1-day Pass,200,2025-03-02,2025-05-01,20:27:00,True,ATD204204,41,Female,Barcelona,Car,4,31.12,37.41,21.27,Card,Reggaeton,4,Artist B,3.4,8.0,8.0,9.5,nO
TCK108760,3-day Pass,150,2025-04-24,2025-05-01,19:15:00,True,ATD208760,35,Female,Valencia,Train,3,34.81,18.73,17.27,Cash,Rock,1,Artist B,6.6,8.0,9.5,8.0,Yes
TCK106726,1-day Pass,150,2025-02-16,2025-05-03,16:57:00,True,ATD206726,35,Male,Madrid,Other,2,27.74,1.1,19.46,Card,Pop,3,Artist E,11.6,6.5,9.5,8.0,Yes
TCK101005,1-day Pass,80,2025-04-23,2025-05-03,14:52:00,True,ATD201005,34,Female,Sevilla,Train,1,26.14,58.15,79.49,Cash,Rock,3,Artist D,6.4,8.0,9.5,9.5,nO
TCK108828,3-day Pass,80,2025-03-13,2025-05-02,19:54:00,True,ATD208828,47,Female,Sevilla,Car,1,17.2,48.25,48.11,Card,Hip-Hop,3,Artist E,4.6,6.5,8.0,9.5,Yes
TCK108603,3-day Pass,80,2025-03-16,2025-05-02,16:04:00,True,ATD208603,33,Female,Barcelona,Car,5,23.05,51.16,69.55,Cash,Electronic,1,Artist B,5.0,9.5,8.0,8.0,Yes
TCK108453,3-day Pass,80,2025-02-05,2025-05-03,15:24:00,True,ATD208453,19,Other,Madrid,Plane,4,36.06,7.47,34.83,Cash,hiphop,4,Artist C,4.5,8.0,8.0,6.5,Yes
TCK107843,1-day Pass,150,2025-03-30,2025-05-03,17:21:00,True,ATD207843,29,Male,Sevilla,Other,3,10.92,29.09,29.45,Card,Rock,3,Artist D,6.9,8.0,8.0,6.5,Yes
TCK101504,1-day Pass,200,2025-02-01,2025-05-01,17:25:00,True,ATD201504,31,Male,Madrid,Other,4,3.03,24.43,33.58,Festival App,Rock,2,Artist E,6.5,5.0,8.0,8.0,nO
TCK102978,3-day Pass,150,2025-04-23,2025-05-02,20:05:00,True,ATD202978,35,Female,Valencia,Car,5,44.54,18.31,55.38,Cash,Pop,2,Artist B,4.5,8.0,8.0,6.5,nO
TCK102815,3-day Pass,80,2025-02-12,2025-05-01,20:25:00,True,ATD202815,45,Other,Madrid,Plane,4,12.53,56.36,67.49,Festival App,Pop,2,Artist C,3.2,9.5,6.5,8.0,nO
TCK109170,3-day Pass,200,2025-03-09,2025-05-01,18:31:00,True,ATD209170,32,Female,Sevilla,Train,5,49.53,3.75,74.27,Festival App,Rock,3,Artist D,3.1,8.0,8.0,8.0,Yes
TCK109229,1-day Pass,80,2025-02-15,2025-05-02,20:25:00,True,ATD209229,29,Female,Barcelona,Bus,1,4.47,17.99,1.18,Cash,Rock,2,Artist A,8.1,9.5,8.0,5.0,nO
TCK100593,3-day Pass,80,2025-03-26,2025-05-03,19:53:00,True,ATD200593,32,Male,Valencia,Car,5,47.37,37.36,35.23,Cash,Pop,3,Artist A,5.8,8.0,6.5,9.5,nO
TCK100991,3-day Pass,80,2025-03-06,2025-05-03,21:38:00,True,ATD200991,43,Male,Madrid,Other,1,25.43,59.97,87.4,Festival App,Electronic,4,Artist D,11.7,8.0,9.5,5.0,nO
TCK107479,VIP,80,2025-03-15,2025-05-03,18:28:00,True,ATD207479,49,Male,Barcelona,Train,4,10.42,19.24,34.91,Card,Rock,2,Artist E,9.1,6.5,5.0,8.0,Yes
TCK101226,3-day Pass,150,2025-03-04,2025-05-01,19:05:00,True,ATD201226,24,Female,Barcelona,Car,1,39.94,13.68,2.53,Card,Hip-Hop,2,Artist E,5.7,8.0,8.0,9.5,nO
TCK106819,3-day Pass,150,2025-02-12,2025-05-01,19:02:00,True,ATD206819,59,Female,Madrid,Car,5,2.77,20.78,89.94,Festival App,Hip-Hop,1,Artist A,3.6,9.5,6.5,5.0,Yes
TCK107607,3-day Pass,80,2025-04-23,2025-05-03,19:21:00,True,ATD207607,24,Other,Madrid,Train,3,48.42,40.81,3.28,Festival App,Electronic,3,Artist B,7.6,5.0,5.0,8.0,Yes
TCK100223,3-day Pass,80,2025-03-26,2025-05-02,15:50:00,True,ATD200223,44,Male,Sevilla,Train,2,26.32,29.71,58.03,Card,Hip-Hop,3,Artist C,3.4,5.0,9.5,8.0,nO
TCK100810,3-day Pass,200,2025-03-21,2025-05-03,21:37:00,True,ATD200810,38,Female,Barcelona,Plane,2,43.32,13.58,22.93,cash ,Pop,2,Artist E,6.5,8.0,5.0,9.5,Yes
TCK105877,3-day Pass,200,2025-03-21,2025-05-01,18:52:00,True,ATD205877,57,Male,Madrid,Car,2,12.91,30.57,72.07,Festival App,Pop,3,Artist D,9.7,9.5,8.0,6.5,Yes
TCK101946,VIP,200,2025-03-02,2025-05-01,20:20:00,True,ATD201946,56,Other,Sevilla,Bus,2,41.98,33.39,66.77,Card,Rock,2,Artist A,5.9,8.0,8.0,6.5,nO
TCK105586,1-day Pass,150,2025-03-16,2025-05-02,22:20:00,True,ATD205586,22,Other,Madrid,Train,3,37.27,42.13,85.31,Cash,Electronic,3,Artist C,5.9,9.5,6.5,8.0,Yes
TCK103115,1-day Pass,200,2025-04-07,2025-05-03,17:50:00,True,ATD203115,59,Female,Sevilla,Bus,3,34.97,11.74,22.35,Cash,Rock,1,Artist A,8.6,9.5,8.0,5.0,nO
TCK106870,VIP,150,2025-02-05,2025-05-02,20:28:00,True,ATD206870,47,Female,Barcelona,Car,4,35.76,45.44,1.66,Card,Hip-Hop,4,Artist B,3.4,5.0,9.5,9.5,Yes
TCK106667,3-day Pass,150,2025-03-22,2025-05-03,18:27:00,True,ATD206667,23,Male,Madrid,Plane,3,11.11,51.41,35.14,Festival App,Pop,3,Artist D,9.2,8.0,8.0,5.0,Yes
TCK108006,3-day Pass,200,2025-03-18,2025-05-03,19:23:00,True,ATD208006,33,Other,Madrid,Plane,2,16.47,0.26,18.26,Card,Pop,1,Artist C,11.4,9.5,9.5,6.5,nO
TCK108571,1-day Pass,200,2025-03-09,2025-05-02,17:37:00,True,ATD208571,52,Female,Sevilla,Plane,4,29.39,15.93,73.85,Festival App,Rock,2,Artist C,5.4,9.5,5.0,6.5,Yes
TCK109079,3-day Pass,80,2025-02-14,2025-05-02,19:58:00,True,ATD209079,37,Male,Madrid,Train,5,8.7,23.85,61.74,Cash,Pop,1,Artist E,9.6,8.0,8.0,8.0,nO
TCK100758,1-day Pass,80,2025-02-03,2025-05-02,19:11:00,True,ATD200758,40,Male,Barcelona,Other,2,17.62,29.23,91.52,Cash,Pop,1,Artist C,7.7,6.5,6.5,5.0,Yes
TCK100487,VIP,200,2025-03-31,2025-05-02,14:39:00,True,ATD200487,27,Female,Madrid,Car,5,5.58,32.68,28.52,Cash,Electronic,1,Artist C,8.5,6.5,6.5,9.5,Yes
TCK101935,1-day Pass,200,2025-04-20,2025-05-03,21:47:00,True,ATD201935,18,Other,Madrid,Other,4,2.38,40.94,43.31,Festival App,Hip-Hop,4,Artist B,4.7,9.5,6.5,9.5,nO
TCK105300,3-day Pass,150,2025-03-12,2025-05-03,22:39:00,True,ATD205300,38,Female,Madrid,Other,2,24.15,14.17,29.66,Festival App,Pop,1,Artist B,11.2,8.0,8.0,8.0,nO
TCK102047,,200,2025-02-01,2025-05-01,15:55:00,True,ATD202047,41,Female,Barcelona,Other,1,14.78,54.71,44.02,Cash,Hip-Hop,4,Artist E,11.5,5.0,5.0,9.5,Yes
TCK104526,3-day Pass,80,2025-02-21,2025-05-01,16:45:00,True,ATD204526,45,Female,Valencia,Other,5,5.15,43.57,8.41,Cash,Rock,3,Artist D,5.0,9.5,8.0,8.0,Yes
TCK104849,VIP,200,2025-04-30,2025-05-02,16:03:00,True,ATD204849,34,Male,Barcelona,Train,2,8.49,41.75,68.25,Festival App,Rock,1,Artist E,10.4,8.0,6.5,5.0,Yes
TCK103054,3-day Pass,80,2025-03-01,2025-05-02,16:02:00,True,ATD203054,45,Female,Barcelona,Other,2,11.29,56.55,29.23,Cash,Rock,4,Artist E,4.9,5.0,9.5,6.5,Yes
TCK102858,VIP,80,2025-04-29,2025-05-03,15:15:00,True,ATD202858,43,Other,Sevilla,Other,2,37.36,6.87,42.28,cash ,Pop,1,Artist D,9.7,8.0,8.0,8.0,Yes
TCK109310,3-day Pass,150,2025-03-04,2025-05-03,21:05:00,True,ATD209310,49,Female,Madrid,Bus,2,34.81,39.52,57.27,Card,Hip-Hop,4,Artist E,8.3,8.0,8.0,9.5,nO
TCK101855,VIP,80,2025-03-31,2025-05-02,22:40:00,True,ATD201855,53,Female,Valencia,Car,1,8.68,12.72,47.23,Festival App,Hip-Hop,1,Artist D,9.6,9.5,6.5,5.0,Yes
TCK105281,3-day Pass,150,2025-03-29,2025-05-01,17:32:00,True,ATD205281,31,Other,Barcelona,Bus,2,38.2,46.33,26.18,Festival App,Electronic,1,Artist E,2.9,6.5,6.5,6.5,Yes
TCK105055,3-day Pass,150,2025-04-29,2025-05-03,18:53:00,True,ATD205055,22,Male,Barcelona,Train,3,29.23,28.05,11.65,Festival App,Rock,3,Artist C,2.1,6.5,5.0,9.5,Yes
TCK100531,1-day Pass,200,2025-02-19,2025-05-03,15:54:00,True,ATD200531,26,Other,Sevilla,Car,3,3.28,48.7,80.5,Card,Rock,1,Artist C,9.6,6.5,6.5,8.0,Yes
TCK104143,1-day Pass,200,2025-04-25,2025-05-02,20:12:00,True,ATD204143,32,Other,Barcelona,Plane,3,21.5,22.2,76.14,Cash,Pop,3,Artist E,8.7,6.5,8.0,8.0,Yes
TCK100488,3-day Pass,200,2025-04-08,2025-05-01,18:51:00,True,ATD200488,47,Male,Madrid,Other,3,33.21,11.39,13.76,Cash,Pop,1,Artist D,6.0,9.5,8.0,8.0,Yes
